config,dataset,sim,jobid,color,min,avg,max,nonzero,nzavg
10blues,4jobs-2,sim18,3,T,0.000,10.933,93.961,55680,10.956
10blues,4jobs-2,sim18,3,b,0.000,1.070,20.330,12480,1.080
10blues,4jobs-2,sim18,3,g,0.051,15.578,93.961,21600,15.578
10blues,4jobs-2,sim18,3,k,0.110,12.041,67.474,21600,12.041
10blues,4jobs-2,sim18,4,T,0.557,80.046,222.928,55800,80.046
10blues,4jobs-2,sim18,4,b,0.557,39.402,187.656,12600,39.402
10blues,4jobs-2,sim18,4,g,6.301,100.267,222.928,21600,100.267
10blues,4jobs-2,sim18,4,k,9.794,83.533,194.209,21600,83.533
10blues,4jobs-2,sim19,0,T,11.576,98.716,222.681,55800,98.716
10blues,4jobs-2,sim19,0,b,11.576,51.734,185.960,12600,51.734
10blues,4jobs-2,sim19,0,g,24.001,122.158,222.681,21600,122.158
10blues,4jobs-2,sim19,0,k,20.274,102.680,194.685,21600,102.680
10blues,4jobs-2,sim19,1,T,0.000,12.577,93.124,55080,12.741
10blues,4jobs-2,sim19,1,b,0.000,11.039,93.124,11880,11.708
10blues,4jobs-2,sim19,1,g,0.097,13.630,81.200,21600,13.630
10blues,4jobs-2,sim19,1,k,0.635,12.421,70.389,21600,12.421
10blues,4jobs-2,sim19,2,T,0.000,5.744,89.015,55440,5.781
10blues,4jobs-2,sim19,2,b,0.000,0.958,16.134,12240,0.986
10blues,4jobs-2,sim19,2,g,0.044,7.931,89.015,21600,7.931
10blues,4jobs-2,sim19,2,k,0.076,6.349,61.239,21600,6.349
10blues,4jobs-2,sim19,3,T,0.000,0.198,7.467,55679,0.198
10blues,4jobs-2,sim19,3,b,0.000,0.022,1.405,12479,0.023
10blues,4jobs-2,sim19,3,g,0.000,0.294,7.467,21600,0.294
10blues,4jobs-2,sim19,3,k,0.000,0.204,2.020,21600,0.204
10blues,4jobs-2,sim19,4,T,0.684,80.197,222.309,55800,80.197
10blues,4jobs-2,sim19,4,b,0.684,39.714,185.885,12600,39.714
10blues,4jobs-2,sim19,4,g,6.522,100.303,222.309,21600,100.303
10blues,4jobs-2,sim19,4,k,9.817,83.706,193.505,21600,83.706
10blues,4jobs-2,sim2,0,T,1.148,80.853,220.174,55800,80.853
10blues,4jobs-2,sim2,0,b,1.148,40.467,182.916,12600,40.467
10blues,4jobs-2,sim2,0,g,10.734,101.766,220.174,21600,101.766
10blues,4jobs-2,sim2,0,k,23.959,83.498,190.612,21600,83.498
10blues,4jobs-2,sim2,1,T,0.000,13.467,99.793,55080,13.643
10blues,4jobs-2,sim2,1,b,0.000,12.044,89.061,11880,12.774
10blues,4jobs-2,sim2,1,g,0.065,14.524,99.793,21600,14.524
10blues,4jobs-2,sim2,1,k,1.277,13.240,76.830,21600,13.240
10blues,4jobs-2,sim2,2,T,0.000,0.098,4.461,55439,0.098
10blues,4jobs-2,sim2,2,b,0.000,0.018,1.005,12239,0.019
10blues,4jobs-2,sim2,2,g,0.000,0.143,4.461,21600,0.143
10blues,4jobs-2,sim2,2,k,0.000,0.099,2.109,21600,0.099
10blues,4jobs-2,sim2,3,T,0.000,44.780,217.615,55680,44.877
10blues,4jobs-2,sim2,3,b,0.000,26.696,170.870,12480,26.952
10blues,4jobs-2,sim2,3,g,2.243,54.034,217.615,21600,54.034
10blues,4jobs-2,sim2,3,k,4.901,46.076,184.514,21600,46.076
10blues,4jobs-2,sim2,4,T,0.085,22.508,77.918,55800,22.508
10blues,4jobs-2,sim2,4,b,0.126,1.709,19.487,12600,1.709
10blues,4jobs-2,sim2,4,g,0.085,33.065,77.918,21600,33.065
10blues,4jobs-2,sim2,4,k,0.144,24.083,71.854,21600,24.083
10blues,4jobs-2,sim20,0,T,0.656,22.996,74.438,55800,22.996
10blues,4jobs-2,sim20,0,b,0.656,13.708,74.438,12600,13.708
10blues,4jobs-2,sim20,0,g,2.073,27.625,71.936,21600,27.625
10blues,4jobs-2,sim20,0,k,3.993,23.785,67.708,21600,23.785
10blues,4jobs-2,sim20,1,T,0.000,13.583,72.617,55080,13.760
10blues,4jobs-2,sim20,1,b,0.000,11.977,72.617,11880,12.703
10blues,4jobs-2,sim20,1,g,0.145,14.788,71.741,21600,14.788
10blues,4jobs-2,sim20,1,k,1.610,13.314,66.295,21600,13.314
10blues,4jobs-2,sim20,2,T,0.000,5.978,56.324,55440,6.017
10blues,4jobs-2,sim20,2,b,0.000,0.969,10.351,12240,0.997
10blues,4jobs-2,sim20,2,g,0.075,8.168,56.324,21600,8.168
10blues,4jobs-2,sim20,2,k,0.127,6.711,50.002,21600,6.711
10blues,4jobs-2,sim20,3,T,0.000,0.203,4.904,55679,0.204
10blues,4jobs-2,sim20,3,b,0.000,0.021,0.707,12479,0.021
10blues,4jobs-2,sim20,3,g,0.000,0.299,4.904,21600,0.299
10blues,4jobs-2,sim20,3,k,0.001,0.214,1.866,21600,0.214
10blues,4jobs-2,sim20,4,T,0.007,3.231,12.438,55800,3.231
10blues,4jobs-2,sim20,4,b,0.013,0.742,11.370,12600,0.742
10blues,4jobs-2,sim20,4,g,0.007,4.369,12.438,21600,4.369
10blues,4jobs-2,sim20,4,k,0.029,3.546,10.233,21600,3.546
10blues,4jobs-2,sim21,0,T,0.148,64.924,218.960,55800,64.924
10blues,4jobs-2,sim21,0,b,0.148,40.399,175.077,12600,40.399
10blues,4jobs-2,sim21,0,g,5.487,77.429,218.960,21600,77.429
10blues,4jobs-2,sim21,0,k,10.336,66.724,188.689,21600,66.724
10blues,4jobs-2,sim21,1,T,0.000,13.732,98.557,55080,13.911
10blues,4jobs-2,sim21,1,b,0.000,12.383,86.953,11880,13.134
10blues,4jobs-2,sim21,1,g,0.067,14.735,98.557,21600,14.735
10blues,4jobs-2,sim21,1,k,1.149,13.515,77.442,21600,13.515
10blues,4jobs-2,sim21,2,T,0.000,5.834,82.990,55440,5.872
10blues,4jobs-2,sim21,2,b,0.000,0.958,11.777,12240,0.986
10blues,4jobs-2,sim21,2,g,0.015,8.018,82.990,21600,8.018
10blues,4jobs-2,sim21,2,k,0.033,6.495,59.722,21600,6.495
10blues,4jobs-2,sim21,3,T,0.000,44.916,216.555,55680,45.013
10blues,4jobs-2,sim21,3,b,0.000,27.016,164.165,12480,27.275
10blues,4jobs-2,sim21,3,g,1.811,54.040,216.555,21600,54.040
10blues,4jobs-2,sim21,3,k,5.534,46.235,182.363,21600,46.235
10blues,4jobs-2,sim21,4,T,0.000,0.441,6.211,55800,0.441
10blues,4jobs-2,sim21,4,b,0.000,0.042,1.088,12600,0.042
10blues,4jobs-2,sim21,4,g,0.000,0.635,6.211,21600,0.635
10blues,4jobs-2,sim21,4,k,0.000,0.480,2.251,21600,0.480
10blues,4jobs-2,sim22,0,T,0.881,67.551,220.261,55800,67.551
10blues,4jobs-2,sim22,0,b,0.881,40.930,178.251,12600,40.930
10blues,4jobs-2,sim22,0,g,10.316,81.194,220.261,21600,81.194
10blues,4jobs-2,sim22,0,k,14.476,69.437,191.533,21600,69.437
10blues,4jobs-2,sim22,1,T,0.000,13.717,99.002,55080,13.896
10blues,4jobs-2,sim22,1,b,0.000,12.316,86.975,11880,13.062
10blues,4jobs-2,sim22,1,g,0.078,14.787,99.002,21600,14.787
10blues,4jobs-2,sim22,1,k,1.191,13.465,77.989,21600,13.465
10blues,4jobs-2,sim22,2,T,0.000,5.792,83.536,55440,5.829
10blues,4jobs-2,sim22,2,b,0.000,0.962,11.832,12240,0.990
10blues,4jobs-2,sim22,2,g,0.023,8.002,83.536,21600,8.002
10blues,4jobs-2,sim22,2,k,0.046,6.399,61.300,21600,6.399
10blues,4jobs-2,sim22,3,T,0.000,44.897,217.806,55680,44.994
10blues,4jobs-2,sim22,3,b,0.000,26.947,167.775,12480,27.206
10blues,4jobs-2,sim22,3,g,2.113,54.128,217.806,21600,54.128
10blues,4jobs-2,sim22,3,k,5.114,46.137,184.543,21600,46.137
10blues,4jobs-2,sim22,4,T,0.004,3.145,16.603,55800,3.145
10blues,4jobs-2,sim22,4,b,0.004,0.706,11.065,12600,0.706
10blues,4jobs-2,sim22,4,g,0.007,4.277,16.603,21600,4.277
10blues,4jobs-2,sim22,4,k,0.015,3.435,11.478,21600,3.435
10blues,4jobs-2,sim23,0,T,0.102,21.705,74.350,55800,21.705
10blues,4jobs-2,sim23,0,b,0.102,13.575,74.350,12600,13.575
10blues,4jobs-2,sim23,0,g,1.918,25.862,73.351,21600,25.862
10blues,4jobs-2,sim23,0,k,3.884,22.291,68.550,21600,22.291
10blues,4jobs-2,sim23,1,T,0.000,13.703,72.755,55080,13.882
10blues,4jobs-2,sim23,1,b,0.000,12.113,71.957,11880,12.847
10blues,4jobs-2,sim23,1,g,0.174,14.903,72.755,21600,14.903
10blues,4jobs-2,sim23,1,k,1.625,13.430,67.183,21600,13.430
10blues,4jobs-2,sim23,2,T,0.000,5.969,57.830,55440,6.008
10blues,4jobs-2,sim23,2,b,0.000,0.958,8.563,12240,0.986
10blues,4jobs-2,sim23,2,g,0.056,8.159,57.830,21600,8.159
10blues,4jobs-2,sim23,2,k,0.093,6.702,50.040,21600,6.702
10blues,4jobs-2,sim23,3,T,0.000,1.588,13.502,55680,1.592
10blues,4jobs-2,sim23,3,b,0.000,0.461,6.729,12480,0.466
10blues,4jobs-2,sim23,3,g,0.002,2.161,13.502,21600,2.161
10blues,4jobs-2,sim23,3,k,0.055,1.673,12.695,21600,1.673
10blues,4jobs-2,sim23,4,T,0.000,0.445,4.567,55800,0.445
10blues,4jobs-2,sim23,4,b,0.000,0.042,1.185,12600,0.042
10blues,4jobs-2,sim23,4,g,0.000,0.639,4.567,21600,0.639
10blues,4jobs-2,sim23,4,k,0.000,0.486,1.867,21600,0.486
10blues,4jobs-2,sim24,0,T,11.964,99.918,222.079,55800,99.918
10blues,4jobs-2,sim24,0,b,11.964,52.033,187.848,12600,52.033
10blues,4jobs-2,sim24,0,g,31.494,123.947,222.079,21600,123.947
10blues,4jobs-2,sim24,0,k,24.885,103.822,196.195,21600,103.822
10blues,4jobs-2,sim24,1,T,0.000,12.550,94.304,55080,12.714
10blues,4jobs-2,sim24,1,b,0.000,11.026,94.304,11880,11.694
10blues,4jobs-2,sim24,1,g,0.101,13.602,82.689,21600,13.602
10blues,4jobs-2,sim24,1,k,0.669,12.386,71.446,21600,12.386
10blues,4jobs-2,sim24,2,T,0.000,5.696,90.120,55440,5.733
10blues,4jobs-2,sim24,2,b,0.000,0.951,12.944,12240,0.979
10blues,4jobs-2,sim24,2,g,0.037,7.908,90.120,21600,7.908
10blues,4jobs-2,sim24,2,k,0.078,6.251,63.725,21600,6.251
10blues,4jobs-2,sim24,3,T,0.000,1.530,18.691,55680,1.533
10blues,4jobs-2,sim24,3,b,0.000,0.442,7.661,12480,0.446
10blues,4jobs-2,sim24,3,g,0.015,2.098,18.691,21600,2.098
10blues,4jobs-2,sim24,3,k,0.034,1.596,13.549,21600,1.596
10blues,4jobs-2,sim24,4,T,0.618,80.143,221.653,55800,80.143
10blues,4jobs-2,sim24,4,b,0.618,39.613,187.776,12600,39.613
10blues,4jobs-2,sim24,4,g,7.226,100.338,221.653,21600,100.338
10blues,4jobs-2,sim24,4,k,9.951,83.589,194.882,21600,83.589
10blues,4jobs-2,sim3,0,T,12.384,94.796,221.606,55800,94.796
10blues,4jobs-2,sim3,0,b,12.384,51.340,184.348,12600,51.340
10blues,4jobs-2,sim3,0,g,22.352,116.669,221.606,21600,116.669
10blues,4jobs-2,sim3,0,k,23.863,98.273,194.070,21600,98.273
10blues,4jobs-2,sim3,1,T,0.000,12.758,89.853,55080,12.925
10blues,4jobs-2,sim3,1,b,0.000,11.187,89.853,11880,11.865
10blues,4jobs-2,sim3,1,g,0.089,13.861,76.919,21600,13.861
10blues,4jobs-2,sim3,1,k,0.599,12.572,68.791,21600,12.572
10blues,4jobs-2,sim3,2,T,0.000,0.100,5.130,55440,0.101
10blues,4jobs-2,sim3,2,b,0.000,0.019,0.609,12240,0.020
10blues,4jobs-2,sim3,2,g,0.000,0.146,5.130,21600,0.146
10blues,4jobs-2,sim3,2,k,0.000,0.102,1.892,21600,0.102
10blues,4jobs-2,sim3,3,T,0.000,1.592,18.417,55680,1.595
10blues,4jobs-2,sim3,3,b,0.000,0.451,6.854,12480,0.456
10blues,4jobs-2,sim3,3,g,0.011,2.163,18.417,21600,2.163
10blues,4jobs-2,sim3,3,k,0.025,1.686,11.726,21600,1.686
10blues,4jobs-2,sim3,4,T,0.609,80.346,221.334,55800,80.346
10blues,4jobs-2,sim3,4,b,0.609,39.682,184.343,12600,39.682
10blues,4jobs-2,sim3,4,g,7.512,100.499,221.334,21600,100.499
10blues,4jobs-2,sim3,4,k,9.712,83.913,193.079,21600,83.913
10blues,4jobs-2,sim4,0,T,0.850,37.613,79.816,55800,37.613
10blues,4jobs-2,sim4,0,b,0.850,13.940,79.136,12600,13.940
10blues,4jobs-2,sim4,0,g,4.305,49.979,79.816,21600,49.979
10blues,4jobs-2,sim4,0,k,8.032,39.056,75.337,21600,39.056
10blues,4jobs-2,sim4,1,T,0.000,13.368,76.285,55080,13.543
10blues,4jobs-2,sim4,1,b,0.000,11.761,76.285,11880,12.474
10blues,4jobs-2,sim4,1,g,0.176,14.567,73.405,21600,14.567
10blues,4jobs-2,sim4,1,k,1.787,13.107,67.071,21600,13.107
10blues,4jobs-2,sim4,2,T,0.000,0.102,4.090,55440,0.102
10blues,4jobs-2,sim4,2,b,0.000,0.018,0.765,12240,0.018
10blues,4jobs-2,sim4,2,g,0.000,0.147,4.090,21600,0.147
10blues,4jobs-2,sim4,2,k,0.000,0.105,1.902,21600,0.105
10blues,4jobs-2,sim4,3,T,0.000,1.577,14.411,55680,1.581
10blues,4jobs-2,sim4,3,b,0.000,0.425,8.520,12480,0.429
10blues,4jobs-2,sim4,3,g,0.008,2.142,14.411,21600,2.142
10blues,4jobs-2,sim4,3,k,0.030,1.685,10.727,21600,1.685
10blues,4jobs-2,sim4,4,T,0.204,22.566,77.541,55800,22.566
10blues,4jobs-2,sim4,4,b,0.271,1.737,15.606,12600,1.737
10blues,4jobs-2,sim4,4,g,0.204,33.123,77.541,21600,33.123
10blues,4jobs-2,sim4,4,k,0.235,24.159,71.401,21600,24.159
10blues,4jobs-2,sim5,0,T,11.485,103.473,222.709,55800,103.473
10blues,4jobs-2,sim5,0,b,11.485,51.423,187.631,12600,51.423
10blues,4jobs-2,sim5,0,g,23.652,129.340,222.709,21600,129.340
10blues,4jobs-2,sim5,0,k,30.365,107.968,195.437,21600,107.968
10blues,4jobs-2,sim5,1,T,0.000,12.365,102.677,55080,12.527
10blues,4jobs-2,sim5,1,b,0.000,10.919,102.677,11880,11.581
10blues,4jobs-2,sim5,1,g,0.127,13.343,84.810,21600,13.343
10blues,4jobs-2,sim5,1,k,0.711,12.231,73.760,21600,12.231
10blues,4jobs-2,sim5,2,T,0.000,0.097,4.506,55440,0.097
10blues,4jobs-2,sim5,2,b,0.000,0.018,0.794,12240,0.019
10blues,4jobs-2,sim5,2,g,0.000,0.142,4.506,21600,0.142
10blues,4jobs-2,sim5,2,k,0.000,0.097,2.169,21600,0.097
10blues,4jobs-2,sim5,3,T,0.000,10.945,96.006,55680,10.968
10blues,4jobs-2,sim5,3,b,0.000,1.070,23.249,12480,1.080
10blues,4jobs-2,sim5,3,g,0.061,15.583,96.006,21600,15.583
10blues,4jobs-2,sim5,3,k,0.105,12.067,68.065,21600,12.067
10blues,4jobs-2,sim5,4,T,0.553,80.066,222.298,55800,80.066
10blues,4jobs-2,sim5,4,b,0.553,39.416,187.581,12600,39.416
10blues,4jobs-2,sim5,4,g,6.169,100.272,222.298,21600,100.272
10blues,4jobs-2,sim5,4,k,9.802,83.574,194.007,21600,83.574
10blues,4jobs-2,sim6,0,T,0.691,27.686,89.491,55800,27.686
10blues,4jobs-2,sim6,0,b,0.691,13.717,84.711,12600,13.717
10blues,4jobs-2,sim6,0,g,3.649,34.655,89.491,21600,34.655
10blues,4jobs-2,sim6,0,k,5.648,28.864,76.873,21600,28.864
10blues,4jobs-2,sim6,1,T,0.000,13.418,82.094,55080,13.594
10blues,4jobs-2,sim6,1,b,0.000,11.906,82.094,11880,12.627
10blues,4jobs-2,sim6,1,g,0.120,14.521,76.812,21600,14.521
10blues,4jobs-2,sim6,1,k,1.827,13.198,70.366,21600,13.198
10blues,4jobs-2,sim6,2,T,0.000,0.102,4.508,55440,0.102
10blues,4jobs-2,sim6,2,b,0.000,0.018,0.618,12240,0.018
10blues,4jobs-2,sim6,2,g,0.000,0.147,4.508,21600,0.147
10blues,4jobs-2,sim6,2,k,0.000,0.105,2.115,21600,0.105
10blues,4jobs-2,sim6,3,T,0.000,10.942,78.602,55680,10.965
10blues,4jobs-2,sim6,3,b,0.000,1.081,12.219,12480,1.091
10blues,4jobs-2,sim6,3,g,0.163,15.620,78.602,21600,15.620
10blues,4jobs-2,sim6,3,k,0.189,12.016,66.978,21600,12.016
10blues,4jobs-2,sim6,4,T,0.010,3.224,10.090,55800,3.224
10blues,4jobs-2,sim6,4,b,0.013,0.713,8.699,12600,0.713
10blues,4jobs-2,sim6,4,g,0.010,4.367,10.090,21600,4.367
10blues,4jobs-2,sim6,4,k,0.022,3.545,9.732,21600,3.545
10blues,4jobs-2,sim7,0,T,0.699,39.229,162.155,55800,39.229
10blues,4jobs-2,sim7,0,b,0.699,25.622,126.073,12600,25.622
10blues,4jobs-2,sim7,0,g,4.844,46.150,162.155,21600,46.150
10blues,4jobs-2,sim7,0,k,6.607,40.244,138.421,21600,40.244
10blues,4jobs-2,sim7,1,T,0.000,13.760,73.778,55080,13.940
10blues,4jobs-2,sim7,1,b,0.000,12.178,71.287,11880,12.916
10blues,4jobs-2,sim7,1,g,0.102,14.935,73.778,21600,14.935
10blues,4jobs-2,sim7,1,k,0.772,13.508,66.472,21600,13.508
10blues,4jobs-2,sim7,2,T,0.000,22.029,161.132,55440,22.172
10blues,4jobs-2,sim7,2,b,0.000,12.656,123.015,12240,13.029
10blues,4jobs-2,sim7,2,g,0.287,26.542,161.132,21600,26.542
10blues,4jobs-2,sim7,2,k,1.433,22.983,137.449,21600,22.983
10blues,4jobs-2,sim7,3,T,0.000,0.203,4.206,55680,0.204
10blues,4jobs-2,sim7,3,b,0.000,0.022,0.872,12480,0.022
10blues,4jobs-2,sim7,3,g,0.000,0.300,4.206,21600,0.300
10blues,4jobs-2,sim7,3,k,0.001,0.213,1.986,21600,0.213
10blues,4jobs-2,sim7,4,T,0.004,3.236,13.335,55800,3.236
10blues,4jobs-2,sim7,4,b,0.013,0.766,9.191,12600,0.766
10blues,4jobs-2,sim7,4,g,0.004,4.373,13.335,21600,4.373
10blues,4jobs-2,sim7,4,k,0.026,3.540,10.797,21600,3.540
10blues,4jobs-2,sim8,0,T,1.074,57.764,170.076,55800,57.764
10blues,4jobs-2,sim8,0,b,1.074,26.157,131.912,12600,26.157
10blues,4jobs-2,sim8,0,g,5.325,73.980,170.076,21600,73.980
10blues,4jobs-2,sim8,0,k,6.825,59.986,145.954,21600,59.986
10blues,4jobs-2,sim8,1,T,0.000,13.302,79.124,55080,13.476
10blues,4jobs-2,sim8,1,b,0.000,11.738,79.124,11880,12.450
10blues,4jobs-2,sim8,1,g,0.086,14.433,78.793,21600,14.433
10blues,4jobs-2,sim8,1,k,0.802,13.084,68.569,21600,13.084
10blues,4jobs-2,sim8,2,T,0.000,21.923,168.790,55440,22.065
10blues,4jobs-2,sim8,2,b,0.000,12.633,124.899,12240,13.005
10blues,4jobs-2,sim8,2,g,0.450,26.377,168.790,21600,26.377
10blues,4jobs-2,sim8,2,k,1.697,22.888,139.995,21600,22.888
10blues,4jobs-2,sim8,3,T,0.000,0.200,5.843,55680,0.200
10blues,4jobs-2,sim8,3,b,0.000,0.022,1.335,12480,0.022
10blues,4jobs-2,sim8,3,g,0.000,0.295,5.843,21600,0.295
10blues,4jobs-2,sim8,3,k,0.000,0.208,2.115,21600,0.208
10blues,4jobs-2,sim8,4,T,0.079,22.339,87.471,55800,22.339
10blues,4jobs-2,sim8,4,b,0.300,1.764,16.816,12600,1.764
10blues,4jobs-2,sim8,4,g,0.079,32.875,87.471,21600,32.875
10blues,4jobs-2,sim8,4,k,0.234,23.806,71.630,21600,23.806
10blues,4jobs-2,sim9,0,T,0.149,37.924,162.093,55800,37.924
10blues,4jobs-2,sim9,0,b,0.149,25.469,124.780,12600,25.469
10blues,4jobs-2,sim9,0,g,3.482,44.359,162.093,21600,44.359
10blues,4jobs-2,sim9,0,k,6.547,38.755,138.845,21600,38.755
10blues,4jobs-2,sim9,1,T,0.000,13.837,75.247,55080,14.018
10blues,4jobs-2,sim9,1,b,0.000,12.279,71.150,11880,13.023
10blues,4jobs-2,sim9,1,g,0.101,15.002,75.247,21600,15.002
10blues,4jobs-2,sim9,1,k,0.841,13.582,67.786,21600,13.582
10blues,4jobs-2,sim9,2,T,0.000,22.043,161.004,55440,22.186
10blues,4jobs-2,sim9,2,b,0.000,12.667,122.073,12240,13.039
10blues,4jobs-2,sim9,2,g,0.246,26.542,161.004,21600,26.542
10blues,4jobs-2,sim9,2,k,1.541,23.012,137.839,21600,23.012
10blues,4jobs-2,sim9,3,T,0.000,1.597,15.149,55680,1.601
10blues,4jobs-2,sim9,3,b,0.000,0.479,4.608,12480,0.484
10blues,4jobs-2,sim9,3,g,0.001,2.173,15.149,21600,2.173
10blues,4jobs-2,sim9,3,k,0.020,1.674,13.961,21600,1.674
10blues,4jobs-2,sim9,4,T,0.000,0.447,3.789,55800,0.447
10blues,4jobs-2,sim9,4,b,0.000,0.044,0.877,12600,0.044
10blues,4jobs-2,sim9,4,g,0.000,0.642,3.789,21600,0.642
10blues,4jobs-2,sim9,4,k,0.000,0.487,1.823,21600,0.487
10blues,8jobs-1,sim1,0,T,1.462,58.304,195.146,55800,58.304
10blues,8jobs-1,sim1,0,b,1.462,27.997,133.404,12600,27.997
10blues,8jobs-1,sim1,0,g,8.384,72.497,195.146,21600,72.497
10blues,8jobs-1,sim1,0,k,8.983,61.790,177.003,21600,61.790
10blues,8jobs-1,sim1,1,T,0.000,12.863,103.725,52440,13.687
10blues,8jobs-1,sim1,1,b,0.000,10.240,103.725,9240,13.964
10blues,8jobs-1,sim1,1,g,0.010,14.295,83.293,21600,14.295
10blues,8jobs-1,sim1,1,k,0.642,12.961,76.261,21600,12.961
10blues,8jobs-1,sim1,2,T,0.000,0.106,3.746,53272,0.111
10blues,8jobs-1,sim1,2,b,0.000,0.012,1.032,10077,0.014
10blues,8jobs-1,sim1,2,g,0.000,0.155,3.746,21595,0.155
10blues,8jobs-1,sim1,2,k,0.000,0.113,1.728,21600,0.113
10blues,8jobs-1,sim1,3,T,0.000,0.105,4.408,54000,0.108
10blues,8jobs-1,sim1,3,b,0.000,0.012,1.313,10800,0.014
10blues,8jobs-1,sim1,3,g,0.000,0.152,4.408,21600,0.152
10blues,8jobs-1,sim1,3,k,0.000,0.111,1.788,21600,0.111
10blues,8jobs-1,sim1,4,T,0.000,19.134,194.174,54000,19.772
10blues,8jobs-1,sim1,4,b,0.000,7.985,132.958,10800,9.315
10blues,8jobs-1,sim1,4,g,0.072,24.265,194.174,21600,24.265
10blues,8jobs-1,sim1,4,k,0.671,20.508,167.985,21600,20.508
10blues,8jobs-1,sim1,5,T,0.000,19.753,191.308,54000,20.411
10blues,8jobs-1,sim1,5,b,0.000,9.006,131.525,10800,10.507
10blues,8jobs-1,sim1,5,g,0.214,24.703,191.308,21600,24.703
10blues,8jobs-1,sim1,5,k,0.659,21.072,174.354,21600,21.072
10blues,8jobs-1,sim1,6,T,0.000,0.365,9.981,54600,0.373
10blues,8jobs-1,sim1,6,b,0.000,0.066,4.461,11400,0.073
10blues,8jobs-1,sim1,6,g,0.000,0.505,9.981,21600,0.505
10blues,8jobs-1,sim1,6,k,0.000,0.400,5.798,21600,0.400
10blues,8jobs-1,sim1,7,T,0.000,0.356,14.442,55080,0.361
10blues,8jobs-1,sim1,7,b,0.000,0.086,7.292,11880,0.091
10blues,8jobs-1,sim1,7,g,0.001,0.490,14.442,21600,0.490
10blues,8jobs-1,sim1,7,k,0.001,0.379,7.630,21600,0.379
10blues,8jobs-1,sim1,8,T,0.000,5.621,65.285,53280,5.887
10blues,8jobs-1,sim1,8,b,0.000,0.590,11.050,10080,0.737
10blues,8jobs-1,sim1,8,g,0.010,7.931,65.285,21600,7.931
10blues,8jobs-1,sim1,8,k,0.020,6.246,56.479,21600,6.246
10blues,8jobs-1,sim2,0,T,1.978,63.321,205.170,55800,63.321
10blues,8jobs-1,sim2,0,b,1.978,28.829,137.425,12600,28.829
10blues,8jobs-1,sim2,0,g,8.879,79.643,205.170,21600,79.643
10blues,8jobs-1,sim2,0,k,9.978,67.120,184.110,21600,67.120
10blues,8jobs-1,sim2,1,T,0.000,12.811,107.710,52440,13.632
10blues,8jobs-1,sim2,1,b,0.000,10.188,107.710,9240,13.893
10blues,8jobs-1,sim2,1,g,0.013,14.242,84.532,21600,14.242
10blues,8jobs-1,sim2,1,k,0.649,12.911,76.327,21600,12.911
10blues,8jobs-1,sim2,2,T,0.000,0.105,4.040,53279,0.110
10blues,8jobs-1,sim2,2,b,0.000,0.012,1.547,10080,0.015
10blues,8jobs-1,sim2,2,g,0.000,0.153,4.040,21599,0.153
10blues,8jobs-1,sim2,2,k,0.000,0.112,1.851,21600,0.112
10blues,8jobs-1,sim2,3,T,0.000,0.105,4.437,53999,0.108
10blues,8jobs-1,sim2,3,b,0.000,0.012,1.279,10800,0.014
10blues,8jobs-1,sim2,3,g,0.000,0.152,4.437,21599,0.152
10blues,8jobs-1,sim2,3,k,0.000,0.111,1.795,21600,0.111
10blues,8jobs-1,sim2,4,T,0.000,19.084,194.213,54000,19.720
10blues,8jobs-1,sim2,4,b,0.000,7.934,135.228,10800,9.257
10blues,8jobs-1,sim2,4,g,0.054,24.208,194.213,21600,24.208
10blues,8jobs-1,sim2,4,k,0.468,20.463,167.543,21600,20.463
10blues,8jobs-1,sim2,5,T,0.000,19.794,203.063,54000,20.453
10blues,8jobs-1,sim2,5,b,0.000,9.196,125.084,10800,10.729
10blues,8jobs-1,sim2,5,g,0.293,24.739,203.063,21600,24.739
10blues,8jobs-1,sim2,5,k,0.723,21.030,180.815,21600,21.030
10blues,8jobs-1,sim2,6,T,0.000,0.364,9.929,54600,0.372
10blues,8jobs-1,sim2,6,b,0.000,0.065,4.860,11400,0.072
10blues,8jobs-1,sim2,6,g,0.000,0.504,9.929,21600,0.504
10blues,8jobs-1,sim2,6,k,0.001,0.398,5.793,21600,0.398
10blues,8jobs-1,sim2,7,T,0.000,5.561,115.151,55080,5.633
10blues,8jobs-1,sim2,7,b,0.000,0.835,34.612,11880,0.886
10blues,8jobs-1,sim2,7,g,0.029,7.808,115.151,21600,7.808
10blues,8jobs-1,sim2,7,k,0.034,6.069,64.907,21600,6.069
10blues,8jobs-1,sim2,8,T,0.000,5.498,70.335,53280,5.758
10blues,8jobs-1,sim2,8,b,0.000,0.586,16.295,10080,0.733
10blues,8jobs-1,sim2,8,g,0.009,7.837,70.335,21600,7.837
10blues,8jobs-1,sim2,8,k,0.023,6.025,60.939,21600,6.025
10blues,8jobs-1,sim3,0,T,0.590,44.350,193.550,55800,44.350
10blues,8jobs-1,sim3,0,b,0.590,19.875,133.066,12600,19.875
10blues,8jobs-1,sim3,0,g,4.266,55.893,193.550,21600,55.893
10blues,8jobs-1,sim3,0,k,6.727,47.085,171.882,21600,47.085
10blues,8jobs-1,sim3,1,T,0.000,12.929,99.958,52440,13.757
10blues,8jobs-1,sim3,1,b,0.000,10.297,99.958,9240,14.042
10blues,8jobs-1,sim3,1,g,0.011,14.374,82.831,21600,14.374
