run,timestep,color,group,dest,counter,measure,value
staci,64877,b,10,G05,spf,max,2.9384748491912807
staci,64877,b,10,G05,spf,avg,1.5999347609967234
staci,64877,k,09,C09,flits,min,158834.0
staci,64877,k,09,C09,flits,max,201946.0
staci,64877,k,09,C09,flits,avg,174948.2
staci,64877,k,09,C09,stalls,min,90520.0
staci,64877,k,09,C09,stalls,max,889458.0
staci,64877,k,09,C09,stalls,avg,706268.0
staci,64877,k,09,C09,spf,min,0.4751556381426307
staci,64877,k,09,C09,spf,max,5.469144581442228
staci,64877,k,09,C09,spf,avg,4.1253228110006726
staci,64877,k,10,C07,flits,min,147140.0
staci,64877,k,10,C07,flits,max,311659.0
staci,64877,k,10,C07,flits,avg,224036.8
staci,64877,k,10,C07,stalls,min,109155.0
staci,64877,k,10,C07,stalls,max,1028943.0
staci,64877,k,10,C07,stalls,avg,608908.5
staci,64877,k,10,C07,spf,min,0.6543829358656164
staci,64877,k,10,C07,spf,max,4.368518284776647
staci,64877,k,10,C07,spf,avg,2.7259694938406125
staci,64877,k,15,C10,flits,min,113340.0
staci,64877,k,15,C10,flits,max,210397.0
staci,64877,k,15,C10,flits,avg,164155.03333333333
staci,64877,k,15,C10,stalls,min,68047.0
staci,64877,k,15,C10,stalls,max,946125.0
staci,64877,k,15,C10,stalls,avg,639428.4333333333
staci,64877,k,15,C10,spf,min,0.5537578957874875
staci,64877,k,15,C10,spf,max,6.101430608918384
staci,64877,k,15,C10,spf,avg,3.9310066773927725
staci,64877,b,05,G15,flits,min,66079.0
staci,64877,b,05,G15,flits,max,82111.0
staci,64877,b,05,G15,flits,avg,74116.25
staci,64877,b,05,G15,stalls,min,333.0
staci,64877,b,05,G15,stalls,max,582.0
staci,64877,b,05,G15,stalls,avg,445.75
staci,64877,b,05,G15,spf,min,0.0040554858666926475
staci,64877,b,05,G15,spf,max,0.007792729463747741
staci,64877,b,05,G15,spf,avg,0.006090383575395481
staci,64877,k,06,C02,flits,min,153938.0
staci,64877,k,06,C02,flits,max,218819.0
staci,64877,k,06,C02,flits,avg,176256.66666666666
staci,64877,k,06,C02,stalls,min,64904.0
staci,64877,k,06,C02,stalls,max,884256.0
staci,64877,k,06,C02,stalls,avg,663391.7333333333
staci,64877,k,06,C02,spf,min,0.31028861277507136
staci,64877,k,06,C02,spf,max,5.161952092705561
staci,64877,k,06,C02,spf,avg,3.7990596995640136
staci,64877,b,10,G09,flits,min,79447.0
staci,64877,b,10,G09,flits,max,159564.0
staci,64877,b,10,G09,flits,avg,127004.58333333333
staci,64877,b,10,G09,stalls,min,53444.0
staci,64877,b,10,G09,stalls,max,359030.0
staci,64877,b,10,G09,stalls,avg,161544.58333333334
staci,64877,b,10,G09,spf,min,0.4308957510279771
staci,64877,b,10,G09,spf,max,2.6278069814200236
staci,64877,b,10,G09,spf,avg,1.326881673154216
staci,64877,k,05,C13,flits,min,131602.0
staci,64877,k,05,C13,flits,max,175841.0
staci,64877,k,05,C13,flits,avg,152964.6
staci,64877,k,05,C13,stalls,min,109543.0
staci,64877,k,05,C13,stalls,max,868550.0
staci,64877,k,05,C13,stalls,avg,693018.6666666666
staci,64877,k,05,C13,spf,min,0.6373410909090909
staci,64877,k,05,C13,spf,max,5.923759162889597
staci,64877,k,05,C13,spf,avg,4.553414403321707
staci,64877,g,15,R03,flits,min,34196.0
staci,64877,g,15,R03,flits,max,464871.0
staci,64877,g,15,R03,flits,avg,211311.6
staci,64877,g,15,R03,stalls,min,611.0
staci,64877,g,15,R03,stalls,max,648838.0
staci,64877,g,15,R03,stalls,avg,148145.79047619048
staci,64877,g,15,R03,spf,min,0.003360983981693364
staci,64877,g,15,R03,spf,max,5.313598867682509
staci,64877,g,15,R03,spf,avg,0.7893386856620799
staci,64877,k,06,C04,flits,min,41513.0
staci,64877,k,06,C04,flits,max,114760.0
staci,64877,k,06,C04,flits,avg,74143.93333333333
staci,64877,k,06,C04,stalls,min,24403.0
staci,64877,k,06,C04,stalls,max,298617.0
staci,64877,k,06,C04,stalls,avg,222083.86666666667
staci,64877,k,06,C04,spf,min,0.2637135817411602
staci,64877,k,06,C04,spf,max,5.554380555488642
staci,64877,k,06,C04,spf,avg,3.2758098221927288
staci,64877,k,10,C14,flits,min,127814.0
staci,64877,k,10,C14,flits,max,300693.0
staci,64877,k,10,C14,flits,avg,220760.23333333334
staci,64877,k,10,C14,stalls,min,71916.0
staci,64877,k,10,C14,stalls,max,881075.0
staci,64877,k,10,C14,stalls,avg,573170.2333333333
staci,64877,k,10,C14,spf,min,0.37283734890947073
staci,64877,k,10,C14,spf,max,4.275227103987422
staci,64877,k,10,C14,spf,avg,2.595983957421183
staci,64877,k,05,C08,flits,min,123159.0
staci,64877,k,05,C08,flits,max,191345.0
staci,64877,k,05,C08,flits,avg,160660.26666666666
staci,64877,k,05,C08,stalls,min,37733.0
staci,64877,k,05,C08,stalls,max,744913.0
staci,64877,k,05,C08,stalls,avg,587741.5333333333
staci,64877,k,05,C08,spf,min,0.30637631029807
staci,64877,k,05,C08,spf,max,4.751353026234249
staci,64877,k,05,C08,spf,avg,3.6793931725300135
staci,64877,b,15,G05,flits,min,77956.0
staci,64877,b,15,G05,flits,max,139939.0
staci,64877,b,15,G05,flits,avg,110053.375
staci,64877,b,15,G05,stalls,min,181.0
staci,64877,b,15,G05,stalls,max,31361.0
staci,64877,b,15,G05,stalls,avg,8032.5
staci,64877,b,15,G05,spf,min,0.0017329324985119385
staci,64877,b,15,G05,spf,max,0.40229103596900817
staci,64877,b,15,G05,spf,avg,0.08058381280313473
staci,64877,k,05,C11,flits,min,147378.0
staci,64877,k,05,C11,flits,max,225156.0
staci,64877,k,05,C11,flits,avg,172995.6
staci,64877,k,05,C11,stalls,min,74597.0
staci,64877,k,05,C11,stalls,max,861389.0
staci,64877,k,05,C11,stalls,avg,682527.9333333333
staci,64877,k,05,C11,spf,min,0.47024893937579193
staci,64877,k,05,C11,spf,max,5.211958365563381
staci,64877,k,05,C11,spf,avg,3.986295837621613
staci,64877,k,01,C12,flits,min,148346.0
staci,64877,k,01,C12,flits,max,299428.0
staci,64877,k,01,C12,flits,avg,188560.46666666667
staci,64877,k,01,C12,stalls,min,72421.0
staci,64877,k,01,C12,stalls,max,816162.0
staci,64877,k,01,C12,stalls,avg,658008.3333333334
staci,64877,k,01,C12,spf,min,0.41802890720602154
staci,64877,k,01,C12,spf,max,5.407318026775242
staci,64877,k,01,C12,spf,avg,3.601417089257103
staci,64877,b,09,G15,flits,min,53962.0
staci,64877,b,09,G15,flits,max,108005.0
staci,64877,b,09,G15,flits,avg,74551.75
staci,64877,b,09,G15,stalls,min,186.0
staci,64877,b,09,G15,stalls,max,1214.0
staci,64877,b,09,G15,stalls,avg,497.75
staci,64877,b,09,G15,spf,min,0.0032220730521735105
staci,64877,b,09,G15,spf,max,0.015092369278201845
staci,64877,b,09,G15,spf,avg,0.006528998744470403
staci,64877,b,05,G04,flits,min,35550.0
staci,64877,b,05,G04,flits,max,50142.0
staci,64877,b,05,G04,flits,avg,42803.75
staci,64877,b,05,G04,stalls,min,103.0
staci,64877,b,05,G04,stalls,max,278.0
staci,64877,b,05,G04,stalls,avg,189.5
staci,64877,b,05,G04,spf,min,0.002161504239066566
staci,64877,b,05,G04,spf,max,0.007819971870604781
staci,64877,b,05,G04,spf,avg,0.004549506626745329
staci,64877,k,05,C15,flits,min,143758.0
staci,64877,k,05,C15,flits,max,177127.0
staci,64877,k,05,C15,flits,avg,158422.8
staci,64877,k,05,C15,stalls,min,61705.0
staci,64877,k,05,C15,stalls,max,854626.0
staci,64877,k,05,C15,stalls,avg,678106.4666666667
staci,64877,k,05,C15,spf,min,0.4116987703414087
staci,64877,k,05,C15,spf,max,5.763560750504297
staci,64877,k,05,C15,spf,avg,4.297705840642326
staci,64877,k,15,C00,flits,min,146242.0
staci,64877,k,15,C00,flits,max,244604.0
staci,64877,k,15,C00,flits,avg,175464.46666666667
staci,64877,k,15,C00,stalls,min,152249.0
staci,64877,k,15,C00,stalls,max,896469.0
staci,64877,k,15,C00,stalls,avg,728522.2666666667
staci,64877,k,15,C00,spf,min,1.0410757511521997
staci,64877,k,15,C00,spf,max,5.828891283281492
staci,64877,k,15,C00,spf,avg,4.185815802962225
staci,64877,b,06,G09,flits,min,111731.0
staci,64877,b,06,G09,flits,max,112388.0
staci,64877,b,06,G09,flits,avg,112059.5
staci,64877,b,06,G09,stalls,min,211660.0
staci,64877,b,06,G09,stalls,max,279196.0
staci,64877,b,06,G09,stalls,avg,245428.0
staci,64877,b,06,G09,spf,min,1.8832971491618322
staci,64877,b,06,G09,spf,max,2.498823066114149
staci,64877,b,06,G09,spf,avg,2.1910601076379908
staci,64877,b,05,G06,flits,min,76284.0
staci,64877,b,05,G06,flits,max,119985.0
staci,64877,b,05,G06,flits,avg,96529.5
staci,64877,b,05,G06,stalls,min,278.0
staci,64877,b,05,G06,stalls,max,1033.0
staci,64877,b,05,G06,stalls,avg,651.0
staci,64877,b,05,G06,spf,min,0.0036442766504116196
staci,64877,b,05,G06,spf,max,0.009769984489085613
staci,64877,b,05,G06,spf,avg,0.00652653039642472
staci,64877,k,10,C09,flits,min,154632.0
staci,64877,k,10,C09,flits,max,344483.0
staci,64877,k,10,C09,flits,avg,221189.95555555556
staci,64877,k,10,C09,stalls,min,88995.0
staci,64877,k,10,C09,stalls,max,916565.0
staci,64877,k,10,C09,stalls,avg,606685.2222222222
staci,64877,k,10,C09,spf,min,0.3665921083525908
staci,64877,k,10,C09,spf,max,4.812952654575926
staci,64877,k,10,C09,spf,avg,2.83476464166836
staci,64877,b,01,G03,flits,min,34449.0
staci,64877,b,01,G03,flits,max,86968.0
staci,64877,b,01,G03,flits,avg,58325.5
staci,64877,b,01,G03,stalls,min,164.0
staci,64877,b,01,G03,stalls,max,36898.0
staci,64877,b,01,G03,stalls,avg,13747.0
staci,64877,b,01,G03,spf,min,0.0021519768006403443
staci,64877,b,01,G03,spf,max,0.47121832273796044
staci,64877,b,01,G03,spf,avg,0.23627404184736947
staci,64877,k,09,C15,flits,min,161809.0
staci,64877,k,09,C15,flits,max,191665.0
staci,64877,k,09,C15,flits,avg,174284.33333333334
staci,64877,k,09,C15,stalls,min,76068.0
staci,64877,k,09,C15,stalls,max,846269.0
staci,64877,k,09,C15,stalls,avg,687159.2
staci,64877,k,09,C15,spf,min,0.43794511005049136
staci,64877,k,09,C15,spf,max,5.079649463256061
staci,64877,k,09,C15,spf,avg,3.9449515891288423
staci,64877,b,09,G05,flits,min,70617.0
staci,64877,b,09,G05,flits,max,116929.0
staci,64877,b,09,G05,flits,avg,96923.75
staci,64877,b,09,G05,stalls,min,325.0
staci,64877,b,09,G05,stalls,max,803.0
staci,64877,b,09,G05,stalls,avg,649.0
staci,64877,b,09,G05,spf,min,0.004602291232989224
staci,64877,b,09,G05,spf,max,0.00752261261530195
staci,64877,b,09,G05,spf,avg,0.006534295811137155
staci,64877,b,01,G14,flits,min,44958.0
staci,64877,b,01,G14,flits,max,76288.0
staci,64877,b,01,G14,flits,avg,61250.25
staci,64877,b,01,G14,stalls,min,161.0
staci,64877,b,01,G14,stalls,max,23934.0
staci,64877,b,01,G14,stalls,avg,10277.5
staci,64877,b,01,G14,spf,min,0.0024649396778737218
staci,64877,b,01,G14,spf,max,0.31373217281879195
staci,64877,b,01,G14,spf,avg,0.15206334017117176
staci,64877,k,10,C05,flits,min,157785.0
staci,64877,k,10,C05,flits,max,298148.0
staci,64877,k,10,C05,flits,avg,210603.53333333333
staci,64877,k,10,C05,stalls,min,53569.0
staci,64877,k,10,C05,stalls,max,1190349.0
staci,64877,k,10,C05,stalls,avg,657734.9
staci,64877,k,10,C05,spf,min,0.3395062902050258
staci,64877,k,10,C05,spf,max,5.884507235443385
staci,64877,k,10,C05,spf,avg,3.1578866796331337
staci,64877,b,09,G07,flits,min,41154.0
staci,64877,b,09,G07,flits,max,58436.0
staci,64877,b,09,G07,flits,avg,50468.5
staci,64877,b,09,G07,stalls,min,595.0
staci,64877,b,09,G07,stalls,max,2430.0
staci,64877,b,09,G07,stalls,avg,1299.75
staci,64877,b,09,G07,spf,min,0.014457889877047188
staci,64877,b,09,G07,spf,max,0.04158395509617359
staci,64877,b,09,G07,spf,avg,0.024739225965494594
staci,64877,b,15,G02,flits,min,44394.0
staci,64877,b,15,G02,flits,max,67303.0
staci,64877,b,15,G02,flits,avg,55166.875
staci,64877,b,15,G02,stalls,min,61.0
staci,64877,b,15,G02,stalls,max,33944.0
staci,64877,b,15,G02,stalls,avg,7660.25
staci,64877,b,15,G02,spf,min,0.0013290441454095118
staci,64877,b,15,G02,spf,max,0.6981345509142141
staci,64877,b,15,G02,spf,avg,0.14536598883797858
staci,64877,b,15,G13,flits,min,29264.0
staci,64877,b,15,G13,flits,max,58908.0
staci,64877,b,15,G13,flits,avg,45625.625
staci,64877,b,15,G13,stalls,min,17.0
staci,64877,b,15,G13,stalls,max,26544.0
staci,64877,b,15,G13,stalls,avg,5107.25
staci,64877,b,15,G13,spf,min,0.0005809185347184254
staci,64877,b,15,G13,spf,max,0.5493718566964009
staci,64877,b,15,G13,spf,avg,0.10184330817189942
staci,64877,k,10,C03,flits,min,110160.0
staci,64877,k,10,C03,flits,max,382183.0
staci,64877,k,10,C03,flits,avg,210544.64444444445
staci,64877,k,10,C03,stalls,min,52648.0
staci,64877,k,10,C03,stalls,max,919996.0
staci,64877,k,10,C03,stalls,avg,591082.7111111111
staci,64877,k,10,C03,spf,min,0.2792686225937694
staci,64877,k,10,C03,spf,max,4.887127682421159
staci,64877,k,10,C03,spf,avg,2.8940395750343004
staci,64877,k,09,C13,flits,min,150753.0
staci,64877,k,09,C13,flits,max,199571.0
staci,64877,k,09,C13,flits,avg,170503.06666666668
staci,64877,k,09,C13,stalls,min,69035.0
staci,64877,k,09,C13,stalls,max,791753.0
staci,64877,k,09,C13,stalls,avg,640320.9333333333
staci,64877,k,09,C13,spf,min,0.42179127640205044
staci,64877,k,09,C13,spf,max,4.981467497728232
staci,64877,k,09,C13,spf,avg,3.7687290606146506
staci,64877,b,06,G01,flits,min,126661.0
staci,64877,b,06,G01,flits,max,147279.0
staci,64877,b,06,G01,flits,avg,136970.0
staci,64877,b,06,G01,stalls,min,170947.0
staci,64877,b,06,G01,stalls,max,259603.0
staci,64877,b,06,G01,stalls,avg,215275.0
staci,64877,b,06,G01,spf,min,1.3496419576665273
staci,64877,b,06,G01,spf,max,1.7626613434366067
staci,64877,b,06,G01,spf,avg,1.5561516505515671
staci,64877,b,01,G08,flits,min,106979.0
staci,64877,b,01,G08,flits,max,137519.0
staci,64877,b,01,G08,flits,avg,122018.25
staci,64877,b,01,G08,stalls,min,330.0
staci,64877,b,01,G08,stalls,max,47058.0
staci,64877,b,01,G08,stalls,avg,23790.0
staci,64877,b,01,G08,spf,min,0.0027230418853351817
staci,64877,b,01,G08,spf,max,0.3845016219042872
staci,64877,b,01,G08,spf,avg,0.18469030046286614
staci,64877,b,15,G11,flits,min,16332.0
staci,64877,b,15,G11,flits,max,67958.0
staci,64877,b,15,G11,flits,avg,49577.375
staci,64877,b,15,G11,stalls,min,31.0
staci,64877,b,15,G11,stalls,max,5313.0
staci,64877,b,15,G11,stalls,avg,1259.0
staci,64877,b,15,G11,spf,min,0.0009169427354472315
staci,64877,b,15,G11,spf,max,0.11492774920401666
staci,64877,b,15,G11,spf,avg,0.030129872618069292
staci,64877,b,15,G09,flits,min,49987.0
staci,64877,b,15,G09,flits,max,103930.0
staci,64877,b,15,G09,flits,avg,70032.125
staci,64877,b,15,G09,stalls,min,682.0
staci,64877,b,15,G09,stalls,max,31097.0
staci,64877,b,15,G09,stalls,avg,7464.25
staci,64877,b,15,G09,spf,min,0.010130718954248366
staci,64877,b,15,G09,spf,max,0.5198428619190906
staci,64877,b,15,G09,spf,avg,0.12735836270900586
staci,64877,k,10,C01,flits,min,129661.0
staci,64877,k,10,C01,flits,max,276049.0
staci,64877,k,10,C01,flits,avg,208266.43333333332
staci,64877,k,10,C01,stalls,min,69712.0
staci,64877,k,10,C01,stalls,max,1018984.0
staci,64877,k,10,C01,stalls,avg,676711.8666666667
staci,64877,k,10,C01,spf,min,0.351285979198581
staci,64877,k,10,C01,spf,max,4.884092137568136
staci,64877,k,10,C01,spf,avg,3.280637418788739
staci,64877,k,09,C11,flits,min,150812.0
staci,64877,k,09,C11,flits,max,205575.0
staci,64877,k,09,C11,flits,avg,175922.6
staci,64877,k,09,C11,stalls,min,59046.0
staci,64877,k,09,C11,stalls,max,840869.0
staci,64877,k,09,C11,stalls,avg,672859.9333333333
staci,64877,k,09,C11,spf,min,0.39152056865501417
staci,64877,k,09,C11,spf,max,4.91359971959341
staci,64877,k,09,C11,spf,avg,3.8188198103192215
staci,64877,b,15,G04,flits,min,29272.0
staci,64877,b,15,G04,flits,max,56265.0
staci,64877,b,15,G04,flits,avg,42117.375
staci,64877,b,15,G04,stalls,min,23.0
staci,64877,b,15,G04,stalls,max,1080.0
staci,64877,b,15,G04,stalls,avg,211.125
staci,64877,b,15,G04,spf,min,0.0007857338070511069
staci,64877,b,15,G04,spf,max,0.023693043459184344
staci,64877,b,15,G04,spf,avg,0.004732864744711923
staci,64877,k,15,C14,flits,min,101933.0
staci,64877,k,15,C14,flits,max,230704.0
staci,64877,k,15,C14,flits,avg,160413.13333333333
staci,64877,k,15,C14,stalls,min,88585.0
staci,64877,k,15,C14,stalls,max,774436.0
staci,64877,k,15,C14,stalls,avg,594116.1333333333
staci,64877,k,15,C14,spf,min,0.5219632914002887
staci,64877,k,15,C14,spf,max,5.832124480813341
staci,64877,k,15,C14,spf,avg,3.8197263955375265
staci,64877,b,15,G03,flits,min,21427.0
staci,64877,b,15,G03,flits,max,77054.0
staci,64877,b,15,G03,flits,avg,43544.125
staci,64877,b,15,G03,stalls,min,44.0
staci,64877,b,15,G03,stalls,max,12040.0
staci,64877,b,15,G03,stalls,avg,2001.875
staci,64877,b,15,G03,spf,min,0.0011327943978167963
staci,64877,b,15,G03,spf,max,0.19539427773900908
staci,64877,b,15,G03,spf,avg,0.03920867649791667
staci,64877,b,01,G04,flits,min,35552.0
staci,64877,b,01,G04,flits,max,83110.0
staci,64877,b,01,G04,flits,avg,56007.25
staci,64877,b,01,G04,stalls,min,3328.0
staci,64877,b,01,G04,stalls,max,12550.0
staci,64877,b,01,G04,stalls,avg,10145.5
staci,64877,b,01,G04,spf,min,0.06920501570005615
staci,64877,b,01,G04,spf,max,0.3485598559855986
staci,64877,b,01,G04,spf,avg,0.19593030090866043
staci,64877,b,10,G14,flits,min,21065.0
staci,64877,b,10,G14,flits,max,74453.0
staci,64877,b,10,G14,flits,avg,48361.833333333336
staci,64877,b,10,G14,stalls,min,30.0
staci,64877,b,10,G14,stalls,max,243561.0
staci,64877,b,10,G14,stalls,avg,64691.583333333336
staci,64877,b,10,G14,spf,min,0.00040293876673874794
staci,64877,b,10,G14,spf,max,4.247492232578784
staci,64877,b,10,G14,spf,avg,1.3695070559015703
staci,64877,b,01,G06,flits,min,76123.0
staci,64877,b,01,G06,flits,max,108128.0
staci,64877,b,01,G06,flits,avg,88730.0
staci,64877,b,01,G06,stalls,min,243.0
staci,64877,b,01,G06,stalls,max,45062.0
staci,64877,b,01,G06,stalls,avg,18299.0
staci,64877,b,01,G06,spf,min,0.0031922020939794808
staci,64877,b,01,G06,spf,max,0.5479995135595281
staci,64877,b,01,G06,spf,avg,0.21620545886357884
staci,64877,b,09,G06,flits,min,67601.0
staci,64877,b,09,G06,flits,max,82576.0
staci,64877,b,09,G06,flits,avg,76919.25
staci,64877,b,09,G06,stalls,min,173.0
staci,64877,b,09,G06,stalls,max,2652.0
staci,64877,b,09,G06,stalls,avg,1106.25
staci,64877,b,09,G06,spf,min,0.0023004707321613786
staci,64877,b,09,G06,spf,max,0.032224355391382534
staci,64877,b,09,G06,spf,avg,0.014249166143950154
staci,64877,b,01,G00,flits,min,53286.0
staci,64877,b,01,G00,flits,max,85886.0
staci,64877,b,01,G00,flits,avg,69586.0
staci,64877,b,01,G00,stalls,min,60049.0
staci,64877,b,01,G00,stalls,max,62853.0
staci,64877,b,01,G00,stalls,avg,61451.0
staci,64877,b,01,G00,spf,min,0.7318189227580747
staci,64877,b,01,G00,spf,max,1.1269188905153324
staci,64877,b,01,G00,spf,avg,0.9293689066367036
staci,64877,b,15,G01,flits,min,118039.0
staci,64877,b,15,G01,flits,max,172766.0
staci,64877,b,15,G01,flits,avg,145416.125
staci,64877,b,15,G01,stalls,min,734.0
staci,64877,b,15,G01,stalls,max,21899.0
staci,64877,b,15,G01,stalls,avg,8618.125
staci,64877,b,15,G01,spf,min,0.0051665399667764735
staci,64877,b,15,G01,spf,max,0.18012749331688258
staci,64877,b,15,G01,spf,avg,0.06482689845476781
staci,64877,k,15,C15,flits,min,136136.0
staci,64877,k,15,C15,flits,max,243019.0
staci,64877,k,15,C15,flits,avg,172083.06666666668
staci,64877,k,15,C15,stalls,min,70486.0
staci,64877,k,15,C15,stalls,max,749762.0
staci,64877,k,15,C15,stalls,avg,573721.0
staci,64877,k,15,C15,spf,min,0.4530210616295287
staci,64877,k,15,C15,spf,max,5.207275719697507
staci,64877,k,15,C15,spf,avg,3.3908669044631994
staci,64877,k,01,C09,flits,min,145061.0
staci,64877,k,01,C09,flits,max,316275.0
staci,64877,k,01,C09,flits,avg,194722.46666666667
staci,64877,k,01,C09,stalls,min,81644.0
staci,64877,k,01,C09,stalls,max,813585.0
staci,64877,k,01,C09,stalls,avg,615596.2666666667
staci,64877,k,01,C09,spf,min,0.3783160109170609
staci,64877,k,01,C09,spf,max,5.31921220391454
staci,64877,k,01,C09,spf,avg,3.2839619712514003
staci,64877,g,06,R00,flits,min,24977.0
staci,64877,g,06,R00,flits,max,403517.0
staci,64877,g,06,R00,flits,avg,103473.26666666666
staci,64877,g,06,R00,stalls,min,400.0
staci,64877,g,06,R00,stalls,max,263503.0
staci,64877,g,06,R00,stalls,avg,44768.583333333336
staci,64877,g,06,R00,spf,min,0.0017496358570372541
staci,64877,g,06,R00,spf,max,1.7796013552162626
staci,64877,g,06,R00,spf,avg,0.44348519248947127
staci,64877,b,06,G11,flits,min,20874.0
staci,64877,b,06,G11,flits,max,75241.0
staci,64877,b,06,G11,flits,avg,48057.5
staci,64877,b,06,G11,stalls,min,93633.0
staci,64877,b,06,G11,stalls,max,162372.0
staci,64877,b,06,G11,stalls,avg,128002.5
staci,64877,b,06,G11,spf,min,2.1580255445834053
staci,64877,b,06,G11,spf,max,4.485628054038517
staci,64877,b,06,G11,spf,avg,3.321826799310961
staci,64877,k,01,C10,flits,min,159568.0
staci,64877,k,01,C10,flits,max,296410.0
staci,64877,k,01,C10,flits,avg,199487.0
staci,64877,k,01,C10,stalls,min,67239.0
staci,64877,k,01,C10,stalls,max,844977.0
staci,64877,k,01,C10,stalls,avg,670619.9333333333
staci,64877,k,01,C10,spf,min,0.4207828780625176
staci,64877,k,01,C10,spf,max,4.89845930095067
staci,64877,k,01,C10,spf,avg,3.4746409855418694
staci,64877,b,15,G08,flits,min,38932.0
staci,64877,b,15,G08,flits,max,85868.0
staci,64877,b,15,G08,flits,avg,65956.5
staci,64877,b,15,G08,stalls,min,41.0
staci,64877,b,15,G08,stalls,max,32797.0
staci,64877,b,15,G08,stalls,avg,11340.0
staci,64877,b,15,G08,spf,min,0.0007125601765758877
staci,64877,b,15,G08,spf,max,0.8424175485461831
staci,64877,b,15,G08,spf,avg,0.24917074023448532
staci,64877,k,15,C02,flits,min,37712.0
staci,64877,k,15,C02,flits,max,259566.0
staci,64877,k,15,C02,flits,avg,133423.93333333332
staci,64877,k,15,C02,stalls,min,34798.0
staci,64877,k,15,C02,stalls,max,725847.0
staci,64877,k,15,C02,stalls,avg,343601.36666666664
staci,64877,k,15,C02,spf,min,0.43765028475005274
staci,64877,k,15,C02,spf,max,5.001977782678207
staci,64877,k,15,C02,spf,avg,2.6494496296938363
staci,64877,g,01,R03,flits,min,53375.0
staci,64877,g,01,R03,flits,max,447160.0
staci,64877,g,01,R03,flits,avg,231513.02777777778
staci,64877,g,01,R03,stalls,min,1878.0
staci,64877,g,01,R03,stalls,max,1291690.0
staci,64877,g,01,R03,stalls,avg,220935.9111111111
staci,64877,g,01,R03,spf,min,0.008579910218661004
staci,64877,g,01,R03,spf,max,8.367661858436767
staci,64877,g,01,R03,spf,avg,1.1167539642512614
staci,64877,b,10,G02,flits,min,49901.0
staci,64877,b,10,G02,flits,max,119266.0
staci,64877,b,10,G02,flits,avg,88728.0
staci,64877,b,10,G02,stalls,min,23191.0
staci,64877,b,10,G02,stalls,max,174867.0
staci,64877,b,10,G02,stalls,avg,78378.5
staci,64877,b,10,G02,spf,min,0.26956612759721565
staci,64877,b,10,G02,spf,max,2.19604912844728
staci,64877,b,10,G02,spf,avg,0.899902468611469
staci,64877,k,15,C04,flits,min,130431.0
staci,64877,k,15,C04,flits,max,261270.0
staci,64877,k,15,C04,flits,avg,174026.3
staci,64877,k,15,C04,stalls,min,75360.0
staci,64877,k,15,C04,stalls,max,841898.0
staci,64877,k,15,C04,stalls,avg,592563.6333333333
staci,64877,k,15,C04,spf,min,0.553393324642013
staci,64877,k,15,C04,spf,max,5.772439876432716
staci,64877,k,15,C04,spf,avg,3.494647710522775
staci,64877,g,10,R00,flits,min,135233.0
staci,64877,g,10,R00,flits,max,601395.0
staci,64877,g,10,R00,flits,avg,302432.4488888889
staci,64877,g,10,R00,stalls,min,52507.0
staci,64877,g,10,R00,stalls,max,984051.0
staci,64877,g,10,R00,stalls,avg,465538.0133333333
staci,64877,g,10,R00,spf,min,0.08730867399961756
staci,64877,g,10,R00,spf,max,3.6978440935129275
staci,64877,g,10,R00,spf,avg,1.6021871164771362
staci,64877,k,01,C05,flits,min,139627.0
staci,64877,k,01,C05,flits,max,274446.0
staci,64877,k,01,C05,flits,avg,183434.2
staci,64877,k,01,C05,stalls,min,79758.0
staci,64877,k,01,C05,stalls,max,963390.0
staci,64877,k,01,C05,stalls,avg,660362.3333333334
staci,64877,k,01,C05,spf,min,0.42403266451880445
staci,64877,k,01,C05,spf,max,5.230206125987285
staci,64877,k,01,C05,spf,avg,3.6353151203092815
staci,64877,b,10,G00,flits,min,17339.0
staci,64877,b,10,G00,flits,max,101909.0
staci,64877,b,10,G00,flits,avg,62200.125
staci,64877,b,10,G00,stalls,min,13974.0
staci,64877,b,10,G00,stalls,max,308203.0
staci,64877,b,10,G00,stalls,avg,130210.875
staci,64877,b,10,G00,spf,min,0.3975622893935788
staci,64877,b,10,G00,spf,max,5.617123766607102
staci,64877,b,10,G00,spf,avg,2.4173687541938187
staci,64877,g,15,R04,flits,min,30821.0
staci,64877,g,15,R04,flits,max,417300.0
staci,64877,g,15,R04,flits,avg,198794.46666666667
staci,64877,g,15,R04,stalls,min,4451.0
staci,64877,g,15,R04,stalls,max,496279.0
staci,64877,g,15,R04,stalls,avg,183170.9611111111
staci,64877,g,15,R04,spf,min,0.03309701303881308
staci,64877,g,15,R04,spf,max,3.9791068365360522
staci,64877,g,15,R04,spf,avg,1.1265324700349422
staci,64877,k,15,C06,flits,min,143575.0
staci,64877,k,15,C06,flits,max,239129.0
staci,64877,k,15,C06,flits,avg,168070.7
staci,64877,k,15,C06,stalls,min,70439.0
staci,64877,k,15,C06,stalls,max,834554.0
staci,64877,k,15,C06,stalls,avg,621262.2
staci,64877,k,15,C06,spf,min,0.40888009148270477
staci,64877,k,15,C06,spf,max,5.7141076092634515
staci,64877,k,15,C06,spf,avg,3.76584699773887
staci,64877,k,01,C07,flits,min,144763.0
staci,64877,k,01,C07,flits,max,264113.0
staci,64877,k,01,C07,flits,avg,184692.06666666668
staci,64877,k,01,C07,stalls,min,121458.0
