sg,sr,sg,dg,dr,dc,color,value
8,1,15,8,3,15,k,0.473303
9,1,15,9,3,15,k,0.459012
10,1,15,10,3,15,k,0.486714
11,1,15,11,3,15,k,0.242365
12,1,15,12,3,15,k,0.325658
13,1,15,13,3,15,k,0.369015
14,1,15,14,3,15,k,0.281983
0,1,15,0,3,15,k,0.422499
1,1,15,1,3,15,k,0.407945
2,1,15,2,3,15,k,0.215140
3,1,15,3,3,15,k,0.343663
4,1,15,4,3,15,k,0.413268
5,1,15,5,3,15,k,0.395221
6,1,15,6,3,15,k,0.420671
7,1,15,7,3,15,k,0.300369
8,1,15,8,3,15,k,0.463746
9,1,15,9,3,15,k,0.451488
10,1,15,10,3,15,k,0.488393
11,1,15,11,3,15,k,0.258356
12,1,15,12,3,15,k,0.335575
13,1,15,13,3,15,k,0.362813
14,1,15,14,3,15,k,0.275620
0,1,15,0,4,15,k,0.393314
1,1,15,1,4,15,k,0.399459
2,1,15,2,4,15,k,0.271469
3,1,15,3,4,15,k,0.371462
4,1,15,4,4,15,k,0.385664
5,1,15,5,4,15,k,0.415220
6,1,15,6,4,15,k,0.449828
7,1,15,7,4,15,k,0.313865
8,1,15,8,4,15,k,0.523565
9,1,15,9,4,15,k,0.409413
10,1,15,10,4,15,k,0.493940
11,1,15,11,4,15,k,0.230793
12,1,15,12,4,15,k,0.277606
13,1,15,13,4,15,k,0.379504
14,1,15,14,4,15,k,0.263766
0,1,15,0,4,15,k,0.395759
1,1,15,1,4,15,k,0.400780
2,1,15,2,4,15,k,0.279197
3,1,15,3,4,15,k,0.365383
4,1,15,4,4,15,k,0.386356
5,1,15,5,4,15,k,0.407597
6,1,15,6,4,15,k,0.464461
7,1,15,7,4,15,k,0.321706
8,1,15,8,4,15,k,0.519977
9,1,15,9,4,15,k,0.415252
10,1,15,10,4,15,k,0.488119
11,1,15,11,4,15,k,0.241218
12,1,15,12,4,15,k,0.277216
13,1,15,13,4,15,k,0.376353
14,1,15,14,4,15,k,0.257267
0,1,15,0,4,15,k,0.390947
1,1,15,1,4,15,k,0.417406
2,1,15,2,4,15,k,0.265352
3,1,15,3,4,15,k,0.377305
4,1,15,4,4,15,k,0.389909
5,1,15,5,4,15,k,0.407756
6,1,15,6,4,15,k,0.443165
7,1,15,7,4,15,k,0.319443
8,1,15,8,4,15,k,0.505997
9,1,15,9,4,15,k,0.419777
10,1,15,10,4,15,k,0.487322
11,1,15,11,4,15,k,0.240306
12,1,15,12,4,15,k,0.274208
13,1,15,13,4,15,k,0.394474
14,1,15,14,4,15,k,0.252505
0,1,15,0,5,15,k,0.449632
1,1,15,1,5,15,k,0.315069
2,1,15,2,5,15,k,0.290608
3,1,15,3,5,15,k,0.355121
4,1,15,4,5,15,k,0.402534
5,1,15,5,5,15,k,0.336353
6,1,15,6,5,15,k,0.469141
7,1,15,7,5,15,k,0.286598
8,1,15,8,5,15,k,0.492163
9,1,15,9,5,15,k,0.447069
10,1,15,10,5,15,k,0.529134
11,1,15,11,5,15,k,0.214680
12,1,15,12,5,15,k,0.291603
13,1,15,13,5,15,k,0.376129
14,1,15,14,5,15,k,0.314796
0,1,15,0,5,15,k,0.425296
1,1,15,1,5,15,k,0.335662
2,1,15,2,5,15,k,0.282728
3,1,15,3,5,15,k,0.373950
4,1,15,4,5,15,k,0.407233
5,1,15,5,5,15,k,0.336621
6,1,15,6,5,15,k,0.443393
7,1,15,7,5,15,k,0.288547
8,1,15,8,5,15,k,0.476892
9,1,15,9,5,15,k,0.462417
10,1,15,10,5,15,k,0.512494
11,1,15,11,5,15,k,0.200442
12,1,15,12,5,15,k,0.281924
13,1,15,13,5,15,k,0.385118
14,1,15,14,5,15,k,0.315012
0,1,15,0,5,15,k,0.432941
1,1,15,1,5,15,k,0.326036
2,1,15,2,5,15,k,0.278327
3,1,15,3,5,15,k,0.365107
4,1,15,4,5,15,k,0.398177
5,1,15,5,5,15,k,0.337148
6,1,15,6,5,15,k,0.461874
7,1,15,7,5,15,k,0.287716
8,1,15,8,5,15,k,0.484301
9,1,15,9,5,15,k,0.465161
10,1,15,10,5,15,k,0.518956
11,1,15,11,5,15,k,0.202080
12,1,15,12,5,15,k,0.279958
13,1,15,13,5,15,k,0.368596
14,1,15,14,5,15,k,0.324874
0,2,0,0,0,0,k,0.498666
1,2,0,1,0,0,k,0.475126
2,2,0,2,0,0,k,0.490298
3,2,0,3,0,0,k,0.532422
4,2,0,4,0,0,k,0.440418
5,2,0,5,0,0,k,0.437557
6,2,0,6,0,0,k,0.427307
7,2,0,7,0,0,k,0.488525
8,2,0,8,0,0,k,0.485454
9,2,0,9,0,0,k,0.581961
10,2,0,10,0,0,k,0.513240
11,2,0,11,0,0,k,0.468319
12,2,0,12,0,0,k,0.405803
13,2,0,13,0,0,k,0.412884
14,2,0,14,0,0,k,0.524190
0,2,0,0,0,0,k,0.492544
1,2,0,1,0,0,k,0.491923
2,2,0,2,0,0,k,0.490448
3,2,0,3,0,0,k,0.538976
4,2,0,4,0,0,k,0.443014
5,2,0,5,0,0,k,0.444716
6,2,0,6,0,0,k,0.439062
7,2,0,7,0,0,k,0.483201
8,2,0,8,0,0,k,0.493094
9,2,0,9,0,0,k,0.565579
10,2,0,10,0,0,k,0.511306
11,2,0,11,0,0,k,0.471234
12,2,0,12,0,0,k,0.424707
13,2,0,13,0,0,k,0.416478
14,2,0,14,0,0,k,0.525837
0,2,0,0,0,0,k,0.482833
1,2,0,1,0,0,k,0.483819
2,2,0,2,0,0,k,0.500043
3,2,0,3,0,0,k,0.552381
4,2,0,4,0,0,k,0.463330
5,2,0,5,0,0,k,0.464372
6,2,0,6,0,0,k,0.426919
7,2,0,7,0,0,k,0.501654
8,2,0,8,0,0,k,0.484550
9,2,0,9,0,0,k,0.573331
10,2,0,10,0,0,k,0.511248
11,2,0,11,0,0,k,0.465133
12,2,0,12,0,0,k,0.431479
13,2,0,13,0,0,k,0.413280
14,2,0,14,0,0,k,0.545906
0,2,0,0,1,0,k,0.453552
1,2,0,1,1,0,k,0.358162
2,2,0,2,1,0,k,0.484886
3,2,0,3,1,0,k,0.516191
4,2,0,4,1,0,k,0.461914
5,2,0,5,1,0,k,0.481315
6,2,0,6,1,0,k,0.351975
7,2,0,7,1,0,k,0.531205
8,2,0,8,1,0,k,0.511220
9,2,0,9,1,0,k,0.641051
10,2,0,10,1,0,k,0.439188
11,2,0,11,1,0,k,0.352690
12,2,0,12,1,0,k,0.445995
13,2,0,13,1,0,k,0.402597
14,2,0,14,1,0,k,0.607654
0,2,0,0,1,0,k,0.457753
1,2,0,1,1,0,k,0.355474
2,2,0,2,1,0,k,0.513606
3,2,0,3,1,0,k,0.511113
4,2,0,4,1,0,k,0.447384
5,2,0,5,1,0,k,0.496746
6,2,0,6,1,0,k,0.349037
7,2,0,7,1,0,k,0.524727
8,2,0,8,1,0,k,0.516520
9,2,0,9,1,0,k,0.618312
10,2,0,10,1,0,k,0.452910
11,2,0,11,1,0,k,0.351262
12,2,0,12,1,0,k,0.430598
13,2,0,13,1,0,k,0.387161
14,2,0,14,1,0,k,0.620486
0,2,0,0,1,0,k,0.430019
1,2,0,1,1,0,k,0.351642
2,2,0,2,1,0,k,0.482643
3,2,0,3,1,0,k,0.495808
4,2,0,4,1,0,k,0.445341
5,2,0,5,1,0,k,0.485090
6,2,0,6,1,0,k,0.347373
7,2,0,7,1,0,k,0.511794
8,2,0,8,1,0,k,0.509235
9,2,0,9,1,0,k,0.624370
10,2,0,10,1,0,k,0.452240
11,2,0,11,1,0,k,0.359478
12,2,0,12,1,0,k,0.431574
13,2,0,13,1,0,k,0.387005
14,2,0,14,1,0,k,0.595965
0,2,0,0,2,1,g,1.118281
1,2,0,1,2,1,g,0.689643
2,2,0,2,2,1,g,0.691860
3,2,0,3,2,1,g,0.623541
4,2,0,4,2,1,g,0.372424
5,2,0,5,2,1,g,0.675276
6,2,0,6,2,1,g,0.407522
7,2,0,7,2,1,g,0.675798
8,2,0,8,2,1,g,0.712369
9,2,0,9,2,1,g,0.749958
10,2,0,10,2,1,g,0.563451
11,2,0,11,2,1,g,0.617315
12,2,0,12,2,1,g,0.424768
13,2,0,13,2,1,g,0.402172
14,2,0,14,2,1,g,0.536847
0,2,0,0,2,2,g,0.349856
1,2,0,1,2,2,g,0.556237
2,2,0,2,2,2,g,0.383896
3,2,0,3,2,2,g,0.654811
4,2,0,4,2,2,g,0.513895
5,2,0,5,2,2,g,0.481740
6,2,0,6,2,2,g,0.417462
7,2,0,7,2,2,g,0.755709
8,2,0,8,2,2,g,0.382787
9,2,0,9,2,2,g,0.834945
10,2,0,10,2,2,g,0.764416
11,2,0,11,2,2,g,0.735757
12,2,0,12,2,2,g,0.512571
13,2,0,13,2,2,g,0.513079
14,2,0,14,2,2,g,0.587216
0,2,0,0,2,3,g,0.634523
1,2,0,1,2,3,g,0.571503
2,2,0,2,2,3,g,0.512750
3,2,0,3,2,3,g,0.406153
4,2,0,4,2,3,g,0.796475
5,2,0,5,2,3,g,0.745391
6,2,0,6,2,3,g,0.719687
7,2,0,7,2,3,g,0.619180
8,2,0,8,2,3,g,0.621183
9,2,0,9,2,3,g,0.528682
10,2,0,10,2,3,g,0.603346
11,2,0,11,2,3,g,0.467354
12,2,0,12,2,3,g,0.765853
13,2,0,13,2,3,g,0.490813
14,2,0,14,2,3,g,0.629999
0,2,0,0,2,4,g,0.655483
1,2,0,1,2,4,g,0.483878
2,2,0,2,2,4,g,0.524404
3,2,0,3,2,4,g,0.685411
4,2,0,4,2,4,g,0.626575
5,2,0,5,2,4,g,0.486165
6,2,0,6,2,4,g,0.491114
7,2,0,7,2,4,g,0.460563
8,2,0,8,2,4,g,0.646075
9,2,0,9,2,4,g,0.746707
10,2,0,10,2,4,g,0.490225
11,2,0,11,2,4,g,0.408116
12,2,0,12,2,4,g,0.703933
13,2,0,13,2,4,g,0.424050
14,2,0,14,2,4,g,0.630469
0,2,0,0,2,5,g,0.503346
1,2,0,1,2,5,g,0.631056
2,2,0,2,2,5,g,0.427975
3,2,0,3,2,5,g,0.618431
4,2,0,4,2,5,g,0.740649
5,2,0,5,2,5,g,0.485220
6,2,0,6,2,5,g,0.518559
7,2,0,7,2,5,g,0.703336
8,2,0,8,2,5,g,0.476765
9,2,0,9,2,5,g,0.837703
10,2,0,10,2,5,g,0.572855
11,2,0,11,2,5,g,0.780851
12,2,0,12,2,5,g,0.504058
13,2,0,13,2,5,g,0.308460
14,2,0,14,2,5,g,0.606833
0,2,0,0,2,6,g,0.801713
1,2,0,1,2,6,g,0.476646
2,2,0,2,2,6,g,0.554151
3,2,0,3,2,6,g,0.473689
4,2,0,4,2,6,g,0.346545
5,2,0,5,2,6,g,0.827133
6,2,0,6,2,6,g,0.426543
7,2,0,7,2,6,g,0.749638
8,2,0,8,2,6,g,0.399708
9,2,0,9,2,6,g,0.878651
10,2,0,10,2,6,g,0.468034
11,2,0,11,2,6,g,0.502662
12,2,0,12,2,6,g,0.487316
13,2,0,13,2,6,g,0.385117
14,2,0,14,2,6,g,0.495918
0,2,0,0,2,7,g,0.638107
1,2,0,1,2,7,g,0.362684
2,2,0,2,2,7,g,0.574018
3,2,0,3,2,7,g,0.618835
4,2,0,4,2,7,g,0.644518
5,2,0,5,2,7,g,0.704150
6,2,0,6,2,7,g,0.469010
7,2,0,7,2,7,g,0.664250
8,2,0,8,2,7,g,0.573385
9,2,0,9,2,7,g,0.583455
10,2,0,10,2,7,g,0.894927
11,2,0,11,2,7,g,0.570366
12,2,0,12,2,7,g,0.575004
13,2,0,13,2,7,g,0.331831
14,2,0,14,2,7,g,0.427707
0,2,0,0,2,8,g,0.469688
1,2,0,1,2,8,g,0.334247
2,2,0,2,2,8,g,0.909082
3,2,0,3,2,8,g,0.690034
4,2,0,4,2,8,g,0.449887
5,2,0,5,2,8,g,0.624516
6,2,0,6,2,8,g,0.333293
7,2,0,7,2,8,g,0.802713
8,2,0,8,2,8,g,0.483508
9,2,0,9,2,8,g,0.457368
10,2,0,10,2,8,g,0.404751
11,2,0,11,2,8,g,0.517111
12,2,0,12,2,8,g,0.390793
13,2,0,13,2,8,g,0.344772
14,2,0,14,2,8,g,0.553254
0,2,0,0,2,9,g,0.606939
1,2,0,1,2,9,g,0.450560
2,2,0,2,2,9,g,0.452457
3,2,0,3,2,9,g,0.668541
4,2,0,4,2,9,g,0.681544
5,2,0,5,2,9,g,0.611138
6,2,0,6,2,9,g,0.340076
7,2,0,7,2,9,g,0.634377
8,2,0,8,2,9,g,0.527391
9,2,0,9,2,9,g,0.436136
10,2,0,10,2,9,g,0.511507
11,2,0,11,2,9,g,0.531462
12,2,0,12,2,9,g,0.440158
13,2,0,13,2,9,g,0.479528
14,2,0,14,2,9,g,0.587884
0,2,0,0,2,10,g,0.550381
1,2,0,1,2,10,g,0.388433
2,2,0,2,2,10,g,0.792231
3,2,0,3,2,10,g,0.487807
4,2,0,4,2,10,g,0.310915
5,2,0,5,2,10,g,0.609614
6,2,0,6,2,10,g,0.382220
7,2,0,7,2,10,g,0.834250
8,2,0,8,2,10,g,0.627750
9,2,0,9,2,10,g,0.848553
10,2,0,10,2,10,g,0.613155
11,2,0,11,2,10,g,0.519925
12,2,0,12,2,10,g,0.660809
13,2,0,13,2,10,g,0.435986
14,2,0,14,2,10,g,0.600908
0,2,0,0,2,11,g,0.613787
1,2,0,1,2,11,g,0.408600
2,2,0,2,2,11,g,0.698105
3,2,0,3,2,11,g,0.445199
4,2,0,4,2,11,g,0.456307
5,2,0,5,2,11,g,0.714429
6,2,0,6,2,11,g,0.699306
7,2,0,7,2,11,g,0.638426
8,2,0,8,2,11,g,0.578500
9,2,0,9,2,11,g,0.813028
10,2,0,10,2,11,g,0.580740
11,2,0,11,2,11,g,0.423378
12,2,0,12,2,11,g,0.458135
13,2,0,13,2,11,g,0.525255
14,2,0,14,2,11,g,0.517694
0,2,0,0,2,12,g,0.432030
1,2,0,1,2,12,g,0.435079
2,2,0,2,2,12,g,0.590006
3,2,0,3,2,12,g,0.418907
4,2,0,4,2,12,g,0.334794
5,2,0,5,2,12,g,0.686810
6,2,0,6,2,12,g,0.229832
7,2,0,7,2,12,g,0.516690
8,2,0,8,2,12,g,0.395920
9,2,0,9,2,12,g,0.413587
10,2,0,10,2,12,g,0.564659
11,2,0,11,2,12,g,0.243751
12,2,0,12,2,12,g,0.572799
13,2,0,13,2,12,g,0.351014
14,2,0,14,2,12,g,0.520934
0,2,0,0,2,13,g,0.265531
1,2,0,1,2,13,g,0.482505
2,2,0,2,2,13,g,0.556238
3,2,0,3,2,13,g,0.610304
4,2,0,4,2,13,g,0.341522
5,2,0,5,2,13,g,0.468751
6,2,0,6,2,13,g,0.249681
7,2,0,7,2,13,g,0.314723
8,2,0,8,2,13,g,0.457486
9,2,0,9,2,13,g,0.446524
10,2,0,10,2,13,g,0.335331
11,2,0,11,2,13,g,0.370853
12,2,0,12,2,13,g,0.266658
13,2,0,13,2,13,g,0.270024
14,2,0,14,2,13,g,0.282338
0,2,0,0,2,14,g,0.307574
1,2,0,1,2,14,g,0.508077
2,2,0,2,2,14,g,0.512738
3,2,0,3,2,14,g,0.433575
4,2,0,4,2,14,g,0.413583
5,2,0,5,2,14,g,0.390329
6,2,0,6,2,14,g,0.347925
7,2,0,7,2,14,g,0.279627
8,2,0,8,2,14,g,0.496266
9,2,0,9,2,14,g,0.463524
10,2,0,10,2,14,g,0.411228
11,2,0,11,2,14,g,0.448474
12,2,0,12,2,14,g,0.458319
13,2,0,13,2,14,g,0.687967
14,2,0,14,2,14,g,0.755405
0,2,0,0,2,15,g,0.312384
1,2,0,1,2,15,g,0.509431
2,2,0,2,2,15,g,0.538385
3,2,0,3,2,15,g,0.400924
4,2,0,4,2,15,g,0.529104
5,2,0,5,2,15,g,0.396030
6,2,0,6,2,15,g,0.380638
7,2,0,7,2,15,g,0.438246
8,2,0,8,2,15,g,0.322032
9,2,0,9,2,15,g,0.476424
10,2,0,10,2,15,g,0.391564
11,2,0,11,2,15,g,0.461606
12,2,0,12,2,15,g,0.241903
13,2,0,13,2,15,g,0.606899
14,2,0,14,2,15,g,0.636106
0,2,0,0,3,0,k,0.509169
1,2,0,1,3,0,k,0.501062
2,2,0,2,3,0,k,0.483734
3,2,0,3,3,0,k,0.479303
4,2,0,4,3,0,k,0.413977
5,2,0,5,3,0,k,0.477520
6,2,0,6,3,0,k,0.378795
7,2,0,7,3,0,k,0.481467
8,2,0,8,3,0,k,0.522129
9,2,0,9,3,0,k,0.631994
10,2,0,10,3,0,k,0.464204
11,2,0,11,3,0,k,0.398550
12,2,0,12,3,0,k,0.458552
13,2,0,13,3,0,k,0.429103
14,2,0,14,3,0,k,0.490844
0,2,0,0,3,0,k,0.489768
1,2,0,1,3,0,k,0.489781
2,2,0,2,3,0,k,0.502699
3,2,0,3,3,0,k,0.478070
4,2,0,4,3,0,k,0.430718
5,2,0,5,3,0,k,0.514584
6,2,0,6,3,0,k,0.391562
7,2,0,7,3,0,k,0.469942
8,2,0,8,3,0,k,0.523164
9,2,0,9,3,0,k,0.642739
10,2,0,10,3,0,k,0.457099
11,2,0,11,3,0,k,0.384527
12,2,0,12,3,0,k,0.453272
13,2,0,13,3,0,k,0.422158
14,2,0,14,3,0,k,0.498783
0,2,0,0,3,0,k,0.493159
1,2,0,1,3,0,k,0.491962
2,2,0,2,3,0,k,0.487951
3,2,0,3,3,0,k,0.474907
4,2,0,4,3,0,k,0.432508
5,2,0,5,3,0,k,0.514783
6,2,0,6,3,0,k,0.387459
7,2,0,7,3,0,k,0.486897
8,2,0,8,3,0,k,0.513202
9,2,0,9,3,0,k,0.629690
10,2,0,10,3,0,k,0.468908
11,2,0,11,3,0,k,0.406462
12,2,0,12,3,0,k,0.440789
13,2,0,13,3,0,k,0.430857
14,2,0,14,3,0,k,0.489966
0,2,0,0,4,0,k,0.505661
1,2,0,1,4,0,k,0.380993
2,2,0,2,4,0,k,0.542561
3,2,0,3,4,0,k,0.502784
4,2,0,4,4,0,k,0.371760
5,2,0,5,4,0,k,0.576797
6,2,0,6,4,0,k,0.433854
7,2,0,7,4,0,k,0.517478
8,2,0,8,4,0,k,0.458425
9,2,0,9,4,0,k,0.589405
10,2,0,10,4,0,k,0.516987
11,2,0,11,4,0,k,0.445083
12,2,0,12,4,0,k,0.317560
13,2,0,13,4,0,k,0.421252
14,2,0,14,4,0,k,0.503597
0,2,0,0,4,0,k,0.501166
1,2,0,1,4,0,k,0.390272
2,2,0,2,4,0,k,0.543751
3,2,0,3,4,0,k,0.494504
4,2,0,4,4,0,k,0.378532
5,2,0,5,4,0,k,0.572109
6,2,0,6,4,0,k,0.422431
7,2,0,7,4,0,k,0.511645
8,2,0,8,4,0,k,0.447352
9,2,0,9,4,0,k,0.587969
10,2,0,10,4,0,k,0.497334
11,2,0,11,4,0,k,0.423805
12,2,0,12,4,0,k,0.329153
13,2,0,13,4,0,k,0.402627
14,2,0,14,4,0,k,0.511342
0,2,0,0,4,0,k,0.502118
1,2,0,1,4,0,k,0.382812
2,2,0,2,4,0,k,0.535525
3,2,0,3,4,0,k,0.480796
4,2,0,4,4,0,k,0.365716
5,2,0,5,4,0,k,0.584749
6,2,0,6,4,0,k,0.427897
7,2,0,7,4,0,k,0.513413
8,2,0,8,4,0,k,0.449479
9,2,0,9,4,0,k,0.595294
10,2,0,10,4,0,k,0.493016
11,2,0,11,4,0,k,0.442429
12,2,0,12,4,0,k,0.326569
13,2,0,13,4,0,k,0.412226
14,2,0,14,4,0,k,0.519425
0,2,0,0,5,0,k,0.484215
1,2,0,1,5,0,k,0.396796
2,2,0,2,5,0,k,0.515436
3,2,0,3,5,0,k,0.449945
4,2,0,4,5,0,k,0.422954
5,2,0,5,5,0,k,0.503812
6,2,0,6,5,0,k,0.434085
7,2,0,7,5,0,k,0.529110
8,2,0,8,5,0,k,0.482675
9,2,0,9,5,0,k,0.681866
10,2,0,10,5,0,k,0.564802
11,2,0,11,5,0,k,0.429311
12,2,0,12,5,0,k,0.449454
13,2,0,13,5,0,k,0.397548
14,2,0,14,5,0,k,0.567698
0,2,0,0,5,0,k,0.476567
1,2,0,1,5,0,k,0.404994
2,2,0,2,5,0,k,0.516752
3,2,0,3,5,0,k,0.466781
4,2,0,4,5,0,k,0.419698
5,2,0,5,5,0,k,0.497305
6,2,0,6,5,0,k,0.447823
7,2,0,7,5,0,k,0.529662
8,2,0,8,5,0,k,0.473111
9,2,0,9,5,0,k,0.679668
10,2,0,10,5,0,k,0.567057
11,2,0,11,5,0,k,0.439134
12,2,0,12,5,0,k,0.455842
13,2,0,13,5,0,k,0.399155
14,2,0,14,5,0,k,0.554666
0,2,0,0,5,0,k,0.498903
1,2,0,1,5,0,k,0.390669
2,2,0,2,5,0,k,0.528356
3,2,0,3,5,0,k,0.469616
4,2,0,4,5,0,k,0.430453
5,2,0,5,5,0,k,0.500244
6,2,0,6,5,0,k,0.435063
7,2,0,7,5,0,k,0.510269
8,2,0,8,5,0,k,0.480724
9,2,0,9,5,0,k,0.688667
10,2,0,10,5,0,k,0.582438
11,2,0,11,5,0,k,0.440691
12,2,0,12,5,0,k,0.448588
13,2,0,13,5,0,k,0.406759
14,2,0,14,5,0,k,0.549523
0,2,1,0,0,1,k,0.571807
1,2,1,1,0,1,k,0.609158
2,2,1,2,0,1,k,0.589764
3,2,1,3,0,1,k,0.542931
4,2,1,4,0,1,k,0.380521
5,2,1,5,0,1,k,0.459207
6,2,1,6,0,1,k,0.508243
7,2,1,7,0,1,k,0.502745
8,2,1,8,0,1,k,0.588036
9,2,1,9,0,1,k,0.558563
10,2,1,10,0,1,k,0.463908
11,2,1,11,0,1,k,0.549007
12,2,1,12,0,1,k,0.419775
13,2,1,13,0,1,k,0.517567
14,2,1,14,0,1,k,0.429342
0,2,1,0,0,1,k,0.587172
1,2,1,1,0,1,k,0.630773
2,2,1,2,0,1,k,0.584264
3,2,1,3,0,1,k,0.552576
4,2,1,4,0,1,k,0.385140
5,2,1,5,0,1,k,0.455422
6,2,1,6,0,1,k,0.502692
7,2,1,7,0,1,k,0.509808
8,2,1,8,0,1,k,0.572786
9,2,1,9,0,1,k,0.564058
10,2,1,10,0,1,k,0.456465
11,2,1,11,0,1,k,0.516846
12,2,1,12,0,1,k,0.410150
13,2,1,13,0,1,k,0.531272
14,2,1,14,0,1,k,0.429215
0,2,1,0,0,1,k,0.608376
1,2,1,1,0,1,k,0.608546
2,2,1,2,0,1,k,0.610263
3,2,1,3,0,1,k,0.523087
4,2,1,4,0,1,k,0.383960
5,2,1,5,0,1,k,0.446607
6,2,1,6,0,1,k,0.492476
7,2,1,7,0,1,k,0.495352
8,2,1,8,0,1,k,0.572853
9,2,1,9,0,1,k,0.569549
10,2,1,10,0,1,k,0.467594
11,2,1,11,0,1,k,0.542312
12,2,1,12,0,1,k,0.418577
13,2,1,13,0,1,k,0.530996
14,2,1,14,0,1,k,0.421902
0,2,1,0,1,1,k,0.533901
1,2,1,1,1,1,k,0.491712
2,2,1,2,1,1,k,0.622566
3,2,1,3,1,1,k,0.547628
4,2,1,4,1,1,k,0.365680
5,2,1,5,1,1,k,0.513092
6,2,1,6,1,1,k,0.436108
7,2,1,7,1,1,k,0.590551
8,2,1,8,1,1,k,0.596524
9,2,1,9,1,1,k,0.566530
10,2,1,10,1,1,k,0.473788
11,2,1,11,1,1,k,0.402816
12,2,1,12,1,1,k,0.454794
13,2,1,13,1,1,k,0.450663
14,2,1,14,1,1,k,0.471439
0,2,1,0,1,1,k,0.535798
1,2,1,1,1,1,k,0.486680
2,2,1,2,1,1,k,0.610243
3,2,1,3,1,1,k,0.553639
4,2,1,4,1,1,k,0.367071
5,2,1,5,1,1,k,0.507197
6,2,1,6,1,1,k,0.422934
7,2,1,7,1,1,k,0.605514
8,2,1,8,1,1,k,0.575195
9,2,1,9,1,1,k,0.564620
10,2,1,10,1,1,k,0.478588
11,2,1,11,1,1,k,0.384776
12,2,1,12,1,1,k,0.447854
13,2,1,13,1,1,k,0.456927
14,2,1,14,1,1,k,0.439614
0,2,1,0,1,1,k,0.542970
1,2,1,1,1,1,k,0.498882
2,2,1,2,1,1,k,0.625342
3,2,1,3,1,1,k,0.547624
4,2,1,4,1,1,k,0.366902
5,2,1,5,1,1,k,0.508763
6,2,1,6,1,1,k,0.442003
7,2,1,7,1,1,k,0.596362
8,2,1,8,1,1,k,0.580764
9,2,1,9,1,1,k,0.555600
10,2,1,10,1,1,k,0.498131
11,2,1,11,1,1,k,0.397215
12,2,1,12,1,1,k,0.454587
13,2,1,13,1,1,k,0.468629
14,2,1,14,1,1,k,0.449121
0,2,1,0,2,0,g,0.914613
1,2,1,1,2,0,g,0.573488
2,2,1,2,2,0,g,0.781528
3,2,1,3,2,0,g,0.665688
4,2,1,4,2,0,g,0.422359
5,2,1,5,2,0,g,0.762707
6,2,1,6,2,0,g,0.443513
7,2,1,7,2,0,g,0.593887
8,2,1,8,2,0,g,0.735639
9,2,1,9,2,0,g,0.727995
10,2,1,10,2,0,g,0.586900
11,2,1,11,2,0,g,0.505304
12,2,1,12,2,0,g,0.521382
13,2,1,13,2,0,g,0.492610
14,2,1,14,2,0,g,0.576990
0,2,1,0,2,2,g,0.494632
1,2,1,1,2,2,g,0.518380
2,2,1,2,2,2,g,0.525075
3,2,1,3,2,2,g,0.585880
4,2,1,4,2,2,g,0.453714
5,2,1,5,2,2,g,0.490711
6,2,1,6,2,2,g,0.476202
7,2,1,7,2,2,g,0.732768
8,2,1,8,2,2,g,0.514892
9,2,1,9,2,2,g,0.683884
10,2,1,10,2,2,g,0.840748
11,2,1,11,2,2,g,0.826889
12,2,1,12,2,2,g,0.467126
13,2,1,13,2,2,g,0.581057
14,2,1,14,2,2,g,0.422878
0,2,1,0,2,3,g,0.794399
1,2,1,1,2,3,g,0.587752
2,2,1,2,2,3,g,0.653815
3,2,1,3,2,3,g,0.383803
4,2,1,4,2,3,g,0.712304
5,2,1,5,2,3,g,0.765354
6,2,1,6,2,3,g,0.788431
7,2,1,7,2,3,g,0.574396
8,2,1,8,2,3,g,0.769475
9,2,1,9,2,3,g,0.372027
10,2,1,10,2,3,g,0.676479
11,2,1,11,2,3,g,0.597490
12,2,1,12,2,3,g,0.742764
13,2,1,13,2,3,g,0.575600
14,2,1,14,2,3,g,0.464439
0,2,1,0,2,4,g,0.619727
1,2,1,1,2,4,g,0.394646
2,2,1,2,2,4,g,0.567478
3,2,1,3,2,4,g,0.793893
4,2,1,4,2,4,g,0.497446
5,2,1,5,2,4,g,0.553621
6,2,1,6,2,4,g,0.687675
7,2,1,7,2,4,g,0.637039
8,2,1,8,2,4,g,0.648394
9,2,1,9,2,4,g,0.707766
10,2,1,10,2,4,g,0.383586
11,2,1,11,2,4,g,0.431175
12,2,1,12,2,4,g,0.660549
13,2,1,13,2,4,g,0.526076
14,2,1,14,2,4,g,0.651961
0,2,1,0,2,5,g,0.511217
1,2,1,1,2,5,g,0.557958
2,2,1,2,2,5,g,0.481745
3,2,1,3,2,5,g,0.746913
4,2,1,4,2,5,g,0.601320
5,2,1,5,2,5,g,0.575720
6,2,1,6,2,5,g,0.731847
7,2,1,7,2,5,g,0.814831
8,2,1,8,2,5,g,0.564355
9,2,1,9,2,5,g,0.808014
10,2,1,10,2,5,g,0.478511
11,2,1,11,2,5,g,0.714441
12,2,1,12,2,5,g,0.479187
13,2,1,13,2,5,g,0.436188
14,2,1,14,2,5,g,0.603209
0,2,1,0,2,6,g,0.889732
1,2,1,1,2,6,g,0.592388
2,2,1,2,2,6,g,0.635777
3,2,1,3,2,6,g,0.473143
4,2,1,4,2,6,g,0.269997
5,2,1,5,2,6,g,0.654942
6,2,1,6,2,6,g,0.586776
7,2,1,7,2,6,g,0.663447
