sg,sr,sc,sp,color,dg,dr,dc,dp
4,3,0,29,k,4,5,0,37
4,3,0,30,k,4,5,0,30
4,3,0,31,k,4,4,0,37
4,3,0,32,g,4,3,13,31
4,3,0,33,g,4,3,14,38
4,3,0,34,g,4,3,15,31
4,3,0,35,g,4,3,10,37
4,3,0,36,k,4,0,0,23
4,3,0,37,k,4,5,0,29
4,3,0,38,k,4,4,0,30
4,3,0,39,k,4,4,0,29
4,3,1,0,g,4,3,3,9
4,3,1,1,b,0,3,7,1
4,3,1,2,b,0,3,7,2
4,3,1,3,b,9,3,9,6
4,3,1,7,k,4,2,1,14
4,3,1,8,g,4,3,6,0
4,3,1,9,g,4,3,5,0
4,3,1,10,b,9,3,9,5
4,3,1,14,k,4,2,1,7
4,3,1,15,k,4,2,1,15
4,3,1,16,g,4,3,0,19
4,3,1,17,g,4,3,4,0
4,3,1,18,g,4,3,7,19
4,3,1,19,g,4,3,2,16
4,3,1,20,k,4,1,1,7
4,3,1,21,k,4,1,1,15
4,3,1,22,k,4,1,1,14
4,3,1,23,k,4,0,1,36
4,3,1,24,g,4,3,10,29
4,3,1,25,g,4,3,9,31
4,3,1,26,g,4,3,13,28
4,3,1,27,g,4,3,14,36
4,3,1,28,k,4,0,1,28
4,3,1,29,k,4,5,1,37
4,3,1,30,k,4,5,1,30
4,3,1,31,k,4,4,1,37
4,3,1,32,g,4,3,15,39
4,3,1,33,g,4,3,11,29
4,3,1,34,g,4,3,12,30
4,3,1,35,g,4,3,8,28
4,3,1,36,k,4,0,1,23
4,3,1,37,k,4,5,1,29
4,3,1,38,k,4,4,1,30
4,3,1,39,k,4,4,1,29
4,3,2,0,g,4,3,6,9
4,3,2,1,b,1,3,6,1
4,3,2,2,b,1,3,6,2
4,3,2,3,b,10,3,8,6
4,3,2,7,k,4,2,2,14
4,3,2,8,g,4,3,7,17
4,3,2,9,g,4,3,4,9
4,3,2,10,b,10,3,8,5
4,3,2,14,k,4,2,2,7
4,3,2,15,k,4,2,2,15
4,3,2,16,g,4,3,1,19
4,3,2,17,g,4,3,0,8
4,3,2,18,g,4,3,5,8
4,3,2,19,g,4,3,3,16
4,3,2,20,k,4,1,2,7
4,3,2,21,k,4,1,2,15
4,3,2,22,k,4,1,2,14
4,3,2,23,k,4,0,2,36
4,3,2,24,g,4,3,13,37
4,3,2,25,g,4,3,12,31
4,3,2,26,g,4,3,10,28
4,3,2,27,g,4,3,11,36
4,3,2,28,k,4,0,2,28
4,3,2,29,k,4,5,2,37
4,3,2,30,k,4,5,2,30
4,3,2,31,k,4,4,2,37
4,3,2,32,g,4,3,9,36
4,3,2,33,g,4,3,8,36
4,3,2,34,g,4,3,15,38
4,3,2,35,g,4,3,14,30
4,3,2,36,k,4,0,2,23
4,3,2,37,k,4,5,2,29
4,3,2,38,k,4,4,2,30
4,3,2,39,k,4,4,2,29
4,3,3,0,g,4,3,5,9
4,3,3,1,b,1,3,7,1
4,3,3,2,b,1,3,7,2
4,3,3,3,b,10,3,9,6
4,3,3,7,k,4,2,3,14
4,3,3,8,g,4,3,6,18
4,3,3,9,g,4,3,1,0
4,3,3,10,b,10,3,9,5
4,3,3,14,k,4,2,3,7
4,3,3,15,k,4,2,3,15
4,3,3,16,g,4,3,2,19
4,3,3,17,g,4,3,7,8
4,3,3,18,g,4,3,0,17
4,3,3,19,g,4,3,4,16
4,3,3,20,k,4,1,3,7
4,3,3,21,k,4,1,3,15
4,3,3,22,k,4,1,3,14
4,3,3,23,k,4,0,3,36
4,3,3,24,g,4,3,15,37
4,3,3,25,g,4,3,12,29
4,3,3,26,g,4,3,14,31
4,3,3,27,g,4,3,10,36
4,3,3,28,k,4,0,3,28
4,3,3,29,k,4,5,3,37
4,3,3,30,k,4,5,3,30
4,3,3,31,k,4,4,3,37
4,3,3,32,g,4,3,8,30
4,3,3,33,g,4,3,9,38
4,3,3,34,g,4,3,13,29
4,3,3,35,g,4,3,11,30
4,3,3,36,k,4,0,3,23
4,3,3,37,k,4,5,3,29
4,3,3,38,k,4,4,3,30
4,3,3,39,k,4,4,3,29
4,3,4,0,g,4,3,1,17
4,3,4,1,b,2,3,6,1
4,3,4,2,b,2,3,6,2
4,3,4,3,b,11,3,8,6
4,3,4,7,k,4,2,4,14
4,3,4,8,g,4,3,6,17
4,3,4,9,g,4,3,2,9
4,3,4,10,b,11,3,8,5
4,3,4,14,k,4,2,4,7
4,3,4,15,k,4,2,4,15
4,3,4,16,g,4,3,3,19
4,3,4,17,g,4,3,7,18
4,3,4,18,g,4,3,0,16
4,3,4,19,g,4,3,5,16
4,3,4,20,k,4,1,4,7
4,3,4,21,k,4,1,4,15
4,3,4,22,k,4,1,4,14
4,3,4,23,k,4,0,4,36
4,3,4,24,g,4,3,9,37
4,3,4,25,g,4,3,14,39
4,3,4,26,g,4,3,12,28
4,3,4,27,g,4,3,13,36
4,3,4,28,k,4,0,4,28
4,3,4,29,k,4,5,4,37
4,3,4,30,k,4,5,4,30
4,3,4,31,k,4,4,4,37
4,3,4,32,g,4,3,10,31
4,3,4,33,g,4,3,8,31
4,3,4,34,g,4,3,15,29
4,3,4,35,g,4,3,11,28
4,3,4,36,k,4,0,4,23
4,3,4,37,k,4,5,4,29
4,3,4,38,k,4,4,4,30
4,3,4,39,k,4,4,4,29
4,3,5,0,g,4,3,1,9
4,3,5,1,b,2,3,7,1
4,3,5,2,b,2,3,7,2
4,3,5,3,b,11,3,9,6
4,3,5,7,k,4,2,5,14
4,3,5,8,g,4,3,2,18
4,3,5,9,g,4,3,3,0
4,3,5,10,b,11,3,9,5
4,3,5,14,k,4,2,5,7
4,3,5,15,k,4,2,5,15
4,3,5,16,g,4,3,4,19
4,3,5,17,g,4,3,0,18
4,3,5,18,g,4,3,7,9
4,3,5,19,g,4,3,6,16
4,3,5,20,k,4,1,5,7
4,3,5,21,k,4,1,5,15
4,3,5,22,k,4,1,5,14
4,3,5,23,k,4,0,5,36
4,3,5,24,g,4,3,15,28
4,3,5,25,g,4,3,14,37
4,3,5,26,g,4,3,9,29
4,3,5,27,g,4,3,12,36
4,3,5,28,k,4,0,5,28
4,3,5,29,k,4,5,5,37
4,3,5,30,k,4,5,5,30
4,3,5,31,k,4,4,5,37
4,3,5,32,g,4,3,8,39
4,3,5,33,g,4,3,10,39
4,3,5,34,g,4,3,11,38
4,3,5,35,g,4,3,13,30
4,3,5,36,k,4,0,5,23
4,3,5,37,k,4,5,5,29
4,3,5,38,k,4,4,5,30
4,3,5,39,k,4,4,5,29
4,3,6,0,g,4,3,1,8
4,3,6,1,b,3,3,6,1
4,3,6,2,b,3,3,6,2
4,3,6,3,b,13,3,8,6
4,3,6,7,k,4,2,6,14
4,3,6,8,g,4,3,0,0
4,3,6,9,g,4,3,2,0
4,3,6,10,b,13,3,8,5
4,3,6,14,k,4,2,6,7
4,3,6,15,k,4,2,6,15
4,3,6,16,g,4,3,5,19
4,3,6,17,g,4,3,4,8
4,3,6,18,g,4,3,3,8
4,3,6,19,g,4,3,7,16
4,3,6,20,k,4,1,6,7
4,3,6,21,k,4,1,6,15
4,3,6,22,k,4,1,6,14
4,3,6,23,k,4,0,6,36
4,3,6,24,g,4,3,11,37
4,3,6,25,g,4,3,10,30
4,3,6,26,g,4,3,15,36
4,3,6,27,g,4,3,13,38
4,3,6,28,k,4,0,6,28
4,3,6,29,k,4,5,6,37
4,3,6,30,k,4,5,6,30
4,3,6,31,k,4,4,6,37
4,3,6,32,g,4,3,12,39
4,3,6,33,g,4,3,8,38
4,3,6,34,g,4,3,14,29
4,3,6,35,g,4,3,9,28
4,3,6,36,k,4,0,6,23
4,3,6,37,k,4,5,6,29
4,3,6,38,k,4,4,6,30
4,3,6,39,k,4,4,6,29
4,3,7,0,g,4,3,0,9
4,3,7,1,b,3,3,7,1
4,3,7,2,b,3,3,7,2
4,3,7,3,b,13,3,9,6
4,3,7,7,k,4,2,7,14
4,3,7,8,g,4,3,3,17
4,3,7,9,g,4,3,5,18
4,3,7,10,b,13,3,9,5
4,3,7,14,k,4,2,7,7
4,3,7,15,k,4,2,7,15
4,3,7,16,g,4,3,6,19
4,3,7,17,g,4,3,2,8
4,3,7,18,g,4,3,4,17
4,3,7,19,g,4,3,1,18
4,3,7,20,k,4,1,7,7
4,3,7,21,k,4,1,7,15
4,3,7,22,k,4,1,7,14
4,3,7,23,k,4,0,7,36
4,3,7,24,g,4,3,8,37
4,3,7,25,g,4,3,15,30
4,3,7,26,g,4,3,12,38
4,3,7,27,g,4,3,13,39
4,3,7,28,k,4,0,7,28
4,3,7,29,k,4,5,7,37
4,3,7,30,k,4,5,7,30
4,3,7,31,k,4,4,7,37
4,3,7,32,g,4,3,9,39
4,3,7,33,g,4,3,10,38
4,3,7,34,g,4,3,11,39
4,3,7,35,g,4,3,14,28
4,3,7,36,k,4,0,7,23
4,3,7,37,k,4,5,7,29
4,3,7,38,k,4,4,7,30
4,3,7,39,k,4,4,7,29
4,3,8,0,k,4,2,8,0
4,3,8,4,b,14,3,8,5
4,3,8,5,b,5,3,8,5
4,3,8,6,b,5,3,8,6
4,3,8,7,g,4,3,14,15
4,3,8,8,k,4,2,8,9
4,3,8,9,k,4,2,8,8
4,3,8,13,b,14,3,8,6
4,3,8,14,g,4,3,15,7
4,3,8,15,g,4,3,11,21
4,3,8,16,k,4,0,8,16
4,3,8,17,k,4,1,8,0
4,3,8,18,k,4,1,8,8
4,3,8,19,k,4,1,8,9
4,3,8,20,g,4,3,9,23
4,3,8,21,g,4,3,13,22
4,3,8,22,g,4,3,10,22
4,3,8,23,g,4,3,12,21
4,3,8,24,k,4,4,8,26
4,3,8,25,k,4,5,8,34
4,3,8,26,k,4,5,8,26
4,3,8,27,k,4,0,8,35
4,3,8,28,g,4,3,1,35
4,3,8,29,g,4,3,0,26
4,3,8,30,g,4,3,3,32
4,3,8,31,g,4,3,4,33
4,3,8,32,k,4,4,8,25
4,3,8,33,k,4,4,8,34
4,3,8,34,k,4,5,8,25
4,3,8,35,k,4,0,8,27
4,3,8,36,g,4,3,2,33
4,3,8,37,g,4,3,7,24
4,3,8,38,g,4,3,6,33
4,3,8,39,g,4,3,5,32
4,3,9,0,k,4,2,9,0
4,3,9,4,b,14,3,9,5
4,3,9,5,b,5,3,9,5
4,3,9,6,b,5,3,9,6
4,3,9,7,g,4,3,11,14
4,3,9,8,k,4,2,9,9
4,3,9,9,k,4,2,9,8
4,3,9,13,b,14,3,9,6
4,3,9,14,g,4,3,13,7
4,3,9,15,g,4,3,14,7
4,3,9,16,k,4,0,9,16
4,3,9,17,k,4,1,9,0
4,3,9,18,k,4,1,9,8
4,3,9,19,k,4,1,9,9
4,3,9,20,g,4,3,10,23
4,3,9,21,g,4,3,15,20
4,3,9,22,g,4,3,12,7
4,3,9,23,g,4,3,8,20
4,3,9,24,k,4,4,9,26
4,3,9,25,k,4,5,9,34
4,3,9,26,k,4,5,9,26
4,3,9,27,k,4,0,9,35
4,3,9,28,g,4,3,6,35
4,3,9,29,g,4,3,5,26
4,3,9,30,g,4,3,0,27
4,3,9,31,g,4,3,1,25
4,3,9,32,k,4,4,9,25
4,3,9,33,k,4,4,9,34
4,3,9,34,k,4,5,9,25
4,3,9,35,k,4,0,9,27
4,3,9,36,g,4,3,2,32
4,3,9,37,g,4,3,4,24
4,3,9,38,g,4,3,3,33
4,3,9,39,g,4,3,7,32
4,3,10,0,k,4,2,10,0
4,3,10,4,b,15,3,8,5
4,3,10,5,b,6,3,8,5
4,3,10,6,b,6,3,8,6
4,3,10,7,g,4,3,14,14
4,3,10,8,k,4,2,10,9
4,3,10,9,k,4,2,10,8
4,3,10,13,b,15,3,8,6
4,3,10,14,g,4,3,12,14
4,3,10,15,g,4,3,15,22
4,3,10,16,k,4,0,10,16
4,3,10,17,k,4,1,10,0
4,3,10,18,k,4,1,10,8
4,3,10,19,k,4,1,10,9
4,3,10,20,g,4,3,11,23
4,3,10,21,g,4,3,13,15
4,3,10,22,g,4,3,8,22
4,3,10,23,g,4,3,9,20
4,3,10,24,k,4,4,10,26
4,3,10,25,k,4,5,10,34
4,3,10,26,k,4,5,10,26
4,3,10,27,k,4,0,10,35
4,3,10,28,g,4,3,2,26
4,3,10,29,g,4,3,1,24
4,3,10,30,g,4,3,6,25
4,3,10,31,g,4,3,4,32
4,3,10,32,k,4,4,10,25
4,3,10,33,k,4,4,10,34
4,3,10,34,k,4,5,10,25
4,3,10,35,k,4,0,10,27
4,3,10,36,g,4,3,3,27
4,3,10,37,g,4,3,0,35
4,3,10,38,g,4,3,7,33
4,3,10,39,g,4,3,5,33
4,3,11,0,k,4,2,11,0
4,3,11,4,b,15,3,9,5
4,3,11,5,b,6,3,9,5
4,3,11,6,b,6,3,9,6
4,3,11,7,g,4,3,13,14
4,3,11,8,k,4,2,11,9
4,3,11,9,k,4,2,11,8
4,3,11,13,b,15,3,9,6
4,3,11,14,g,4,3,9,7
4,3,11,15,g,4,3,14,21
4,3,11,16,k,4,0,11,16
4,3,11,17,k,4,1,11,0
4,3,11,18,k,4,1,11,8
4,3,11,19,k,4,1,11,9
4,3,11,20,g,4,3,12,23
4,3,11,21,g,4,3,8,15
4,3,11,22,g,4,3,15,15
4,3,11,23,g,4,3,10,20
4,3,11,24,k,4,4,11,26
4,3,11,25,k,4,5,11,34
4,3,11,26,k,4,5,11,26
4,3,11,27,k,4,0,11,35
4,3,11,28,g,4,3,4,35
4,3,11,29,g,4,3,1,33
4,3,11,30,g,4,3,3,35
4,3,11,31,g,4,3,0,25
4,3,11,32,k,4,4,11,25
4,3,11,33,k,4,4,11,34
4,3,11,34,k,4,5,11,25
4,3,11,35,k,4,0,11,27
4,3,11,36,g,4,3,2,27
4,3,11,37,g,4,3,6,24
4,3,11,38,g,4,3,5,34
4,3,11,39,g,4,3,7,34
4,3,12,0,k,4,2,12,0
4,3,12,5,b,7,3,8,5
4,3,12,6,b,7,3,8,6
4,3,12,7,g,4,3,9,22
4,3,12,8,k,4,2,12,9
4,3,12,9,k,4,2,12,8
4,3,12,14,g,4,3,10,14
4,3,12,15,g,4,3,14,22
4,3,12,16,k,4,0,12,16
4,3,12,17,k,4,1,12,0
4,3,12,18,k,4,1,12,8
4,3,12,19,k,4,1,12,9
4,3,12,20,g,4,3,13,23
4,3,12,21,g,4,3,8,23
4,3,12,22,g,4,3,15,21
4,3,12,23,g,4,3,11,20
4,3,12,24,k,4,4,12,26
4,3,12,25,k,4,5,12,34
4,3,12,26,k,4,5,12,26
4,3,12,27,k,4,0,12,35
4,3,12,28,g,4,3,4,26
4,3,12,29,g,4,3,3,25
4,3,12,30,g,4,3,1,34
4,3,12,31,g,4,3,2,25
4,3,12,32,k,4,4,12,25
4,3,12,33,k,4,4,12,34
4,3,12,34,k,4,5,12,25
4,3,12,35,k,4,0,12,27
4,3,12,36,g,4,3,5,27
4,3,12,37,g,4,3,0,24
4,3,12,38,g,4,3,7,26
4,3,12,39,g,4,3,6,32
4,3,13,0,k,4,2,13,0
4,3,13,5,b,7,3,9,5
4,3,13,6,b,7,3,9,6
4,3,13,7,g,4,3,9,14
4,3,13,8,k,4,2,13,9
4,3,13,9,k,4,2,13,8
4,3,13,14,g,4,3,11,7
4,3,13,15,g,4,3,10,21
4,3,13,16,k,4,0,13,16
4,3,13,17,k,4,1,13,0
4,3,13,18,k,4,1,13,8
4,3,13,19,k,4,1,13,9
4,3,13,20,g,4,3,14,23
4,3,13,21,g,4,3,15,14
4,3,13,22,g,4,3,8,21
4,3,13,23,g,4,3,12,20
4,3,13,24,k,4,4,13,26
4,3,13,25,k,4,5,13,34
4,3,13,26,k,4,5,13,26
4,3,13,27,k,4,0,13,35
4,3,13,28,g,4,3,1,26
4,3,13,29,g,4,3,3,34
4,3,13,30,g,4,3,5,35
4,3,13,31,g,4,3,0,32
4,3,13,32,k,4,4,13,25
4,3,13,33,k,4,4,13,34
4,3,13,34,k,4,5,13,25
4,3,13,35,k,4,0,13,27
4,3,13,36,g,4,3,4,27
4,3,13,37,g,4,3,2,24
4,3,13,38,g,4,3,6,27
4,3,13,39,g,4,3,7,27
4,3,14,0,k,4,2,14,0
4,3,14,5,b,8,3,8,5
4,3,14,6,b,8,3,8,6
4,3,14,7,g,4,3,9,15
4,3,14,8,k,4,2,14,9
4,3,14,9,k,4,2,14,8
4,3,14,14,g,4,3,10,7
4,3,14,15,g,4,3,8,7
4,3,14,16,k,4,0,14,16
4,3,14,17,k,4,1,14,0
4,3,14,18,k,4,1,14,8
4,3,14,19,k,4,1,14,9
4,3,14,20,g,4,3,15,23
4,3,14,21,g,4,3,11,15
4,3,14,22,g,4,3,12,15
4,3,14,23,g,4,3,13,20
4,3,14,24,k,4,4,14,26
4,3,14,25,k,4,5,14,34
4,3,14,26,k,4,5,14,26
4,3,14,27,k,4,0,14,35
4,3,14,28,g,4,3,7,35
4,3,14,29,g,4,3,6,34
4,3,14,30,g,4,3,2,35
4,3,14,31,g,4,3,3,26
4,3,14,32,k,4,4,14,25
4,3,14,33,k,4,4,14,34
4,3,14,34,k,4,5,14,25
4,3,14,35,k,4,0,14,27
4,3,14,36,g,4,3,1,27
4,3,14,37,g,4,3,5,25
4,3,14,38,g,4,3,0,33
4,3,14,39,g,4,3,4,25
4,3,15,0,k,4,2,15,0
4,3,15,5,b,8,3,9,5
4,3,15,6,b,8,3,9,6
4,3,15,7,g,4,3,8,14
4,3,15,8,k,4,2,15,9
4,3,15,9,k,4,2,15,8
4,3,15,14,g,4,3,13,21
4,3,15,15,g,4,3,11,22
4,3,15,16,k,4,0,15,16
4,3,15,17,k,4,1,15,0
4,3,15,18,k,4,1,15,8
4,3,15,19,k,4,1,15,9
4,3,15,20,g,4,3,9,21
4,3,15,21,g,4,3,12,22
4,3,15,22,g,4,3,10,15
4,3,15,23,g,4,3,14,20
4,3,15,24,k,4,4,15,26
4,3,15,25,k,4,5,15,34
4,3,15,26,k,4,5,15,26
4,3,15,27,k,4,0,15,35
4,3,15,28,g,4,3,5,24
4,3,15,29,g,4,3,4,34
4,3,15,30,g,4,3,7,25
4,3,15,31,g,4,3,0,34
4,3,15,32,k,4,4,15,25
4,3,15,33,k,4,4,15,34
4,3,15,34,k,4,5,15,25
4,3,15,35,k,4,0,15,27
4,3,15,36,g,4,3,6,26
4,3,15,37,g,4,3,3,24
4,3,15,38,g,4,3,2,34
4,3,15,39,g,4,3,1,32
4,4,0,0,g,4,4,6,8
4,4,0,1,b,0,4,6,1
4,4,0,2,b,0,4,6,2
4,4,0,3,b,9,4,8,6
4,4,0,7,k,4,0,0,20
4,4,0,8,g,4,4,2,17
4,4,0,9,g,4,4,7,0
4,4,0,10,b,9,4,8,5
4,4,0,14,k,4,0,0,22
4,4,0,15,k,4,0,0,21
4,4,0,16,g,4,4,4,18
4,4,0,17,g,4,4,3,18
4,4,0,18,g,4,4,5,17
4,4,0,19,g,4,4,1,16
4,4,0,20,k,4,2,0,22
4,4,0,21,k,4,2,0,21
4,4,0,22,k,4,2,0,20
4,4,0,23,k,4,1,0,36
4,4,0,24,g,4,4,12,37
4,4,0,25,g,4,4,11,31
4,4,0,26,g,4,4,8,29
4,4,0,27,g,4,4,9,30
4,4,0,28,k,4,1,0,28
4,4,0,29,k,4,3,0,39
4,4,0,30,k,4,3,0,38
4,4,0,31,k,4,5,0,39
4,4,0,32,g,4,4,13,31
4,4,0,33,g,4,4,14,38
4,4,0,34,g,4,4,15,31
4,4,0,35,g,4,4,10,37
4,4,0,36,k,4,1,0,23
4,4,0,37,k,4,3,0,31
4,4,0,38,k,4,5,0,38
4,4,0,39,k,4,5,0,31
4,4,1,0,g,4,4,3,9
4,4,1,1,b,0,4,7,1
4,4,1,2,b,0,4,7,2
4,4,1,3,b,9,4,9,6
4,4,1,7,k,4,0,1,20
4,4,1,8,g,4,4,6,0
4,4,1,9,g,4,4,5,0
4,4,1,10,b,9,4,9,5
4,4,1,14,k,4,0,1,22
4,4,1,15,k,4,0,1,21
4,4,1,16,g,4,4,0,19
4,4,1,17,g,4,4,4,0
4,4,1,18,g,4,4,7,19
4,4,1,19,g,4,4,2,16
4,4,1,20,k,4,2,1,22
4,4,1,21,k,4,2,1,21
4,4,1,22,k,4,2,1,20
4,4,1,23,k,4,1,1,36
4,4,1,24,g,4,4,10,29
4,4,1,25,g,4,4,9,31
4,4,1,26,g,4,4,13,28
4,4,1,27,g,4,4,14,36
4,4,1,28,k,4,1,1,28
4,4,1,29,k,4,3,1,39
4,4,1,30,k,4,3,1,38
4,4,1,31,k,4,5,1,39
4,4,1,32,g,4,4,15,39
4,4,1,33,g,4,4,11,29
4,4,1,34,g,4,4,12,30
4,4,1,35,g,4,4,8,28
4,4,1,36,k,4,1,1,23
4,4,1,37,k,4,3,1,31
4,4,1,38,k,4,5,1,38
4,4,1,39,k,4,5,1,31
4,4,2,0,g,4,4,6,9
4,4,2,1,b,1,4,6,1
4,4,2,2,b,1,4,6,2
4,4,2,3,b,10,4,8,6
4,4,2,7,k,4,0,2,20
4,4,2,8,g,4,4,7,17
4,4,2,9,g,4,4,4,9
4,4,2,10,b,10,4,8,5
4,4,2,14,k,4,0,2,22
4,4,2,15,k,4,0,2,21
4,4,2,16,g,4,4,1,19
4,4,2,17,g,4,4,0,8
4,4,2,18,g,4,4,5,8
4,4,2,19,g,4,4,3,16
4,4,2,20,k,4,2,2,22
4,4,2,21,k,4,2,2,21
4,4,2,22,k,4,2,2,20
4,4,2,23,k,4,1,2,36
4,4,2,24,g,4,4,13,37
4,4,2,25,g,4,4,12,31
4,4,2,26,g,4,4,10,28
4,4,2,27,g,4,4,11,36
4,4,2,28,k,4,1,2,28
4,4,2,29,k,4,3,2,39
4,4,2,30,k,4,3,2,38
4,4,2,31,k,4,5,2,39
4,4,2,32,g,4,4,9,36
4,4,2,33,g,4,4,8,36
4,4,2,34,g,4,4,15,38
4,4,2,35,g,4,4,14,30
4,4,2,36,k,4,1,2,23
4,4,2,37,k,4,3,2,31
4,4,2,38,k,4,5,2,38
4,4,2,39,k,4,5,2,31
4,4,3,0,g,4,4,5,9
4,4,3,1,b,1,4,7,1
4,4,3,2,b,1,4,7,2
4,4,3,3,b,10,4,9,6
4,4,3,7,k,4,0,3,20
4,4,3,8,g,4,4,6,18
4,4,3,9,g,4,4,1,0
4,4,3,10,b,10,4,9,5
4,4,3,14,k,4,0,3,22
4,4,3,15,k,4,0,3,21
4,4,3,16,g,4,4,2,19
4,4,3,17,g,4,4,7,8
4,4,3,18,g,4,4,0,17
4,4,3,19,g,4,4,4,16
4,4,3,20,k,4,2,3,22
4,4,3,21,k,4,2,3,21
4,4,3,22,k,4,2,3,20
4,4,3,23,k,4,1,3,36
4,4,3,24,g,4,4,15,37
4,4,3,25,g,4,4,12,29
4,4,3,26,g,4,4,14,31
4,4,3,27,g,4,4,10,36
4,4,3,28,k,4,1,3,28
4,4,3,29,k,4,3,3,39
4,4,3,30,k,4,3,3,38
4,4,3,31,k,4,5,3,39
4,4,3,32,g,4,4,8,30
4,4,3,33,g,4,4,9,38
4,4,3,34,g,4,4,13,29
4,4,3,35,g,4,4,11,30
4,4,3,36,k,4,1,3,23
4,4,3,37,k,4,3,3,31
4,4,3,38,k,4,5,3,38
4,4,3,39,k,4,5,3,31
4,4,4,0,g,4,4,1,17
4,4,4,1,b,2,4,6,1
4,4,4,2,b,2,4,6,2
4,4,4,3,b,11,4,8,6
4,4,4,7,k,4,0,4,20
4,4,4,8,g,4,4,6,17
4,4,4,9,g,4,4,2,9
4,4,4,10,b,11,4,8,5
4,4,4,14,k,4,0,4,22
4,4,4,15,k,4,0,4,21
4,4,4,16,g,4,4,3,19
4,4,4,17,g,4,4,7,18
4,4,4,18,g,4,4,0,16
4,4,4,19,g,4,4,5,16
4,4,4,20,k,4,2,4,22
4,4,4,21,k,4,2,4,21
4,4,4,22,k,4,2,4,20
4,4,4,23,k,4,1,4,36
4,4,4,24,g,4,4,9,37
4,4,4,25,g,4,4,14,39
4,4,4,26,g,4,4,12,28
4,4,4,27,g,4,4,13,36
4,4,4,28,k,4,1,4,28
4,4,4,29,k,4,3,4,39
4,4,4,30,k,4,3,4,38
4,4,4,31,k,4,5,4,39
4,4,4,32,g,4,4,10,31
4,4,4,33,g,4,4,8,31
4,4,4,34,g,4,4,15,29
4,4,4,35,g,4,4,11,28
4,4,4,36,k,4,1,4,23
4,4,4,37,k,4,3,4,31
4,4,4,38,k,4,5,4,38
4,4,4,39,k,4,5,4,31
4,4,5,0,g,4,4,1,9
4,4,5,1,b,2,4,7,1
4,4,5,2,b,2,4,7,2
4,4,5,3,b,11,4,9,6
4,4,5,7,k,4,0,5,20
4,4,5,8,g,4,4,2,18
4,4,5,9,g,4,4,3,0
4,4,5,10,b,11,4,9,5
4,4,5,14,k,4,0,5,22
4,4,5,15,k,4,0,5,21
4,4,5,16,g,4,4,4,19
4,4,5,17,g,4,4,0,18
4,4,5,18,g,4,4,7,9
4,4,5,19,g,4,4,6,16
4,4,5,20,k,4,2,5,22
4,4,5,21,k,4,2,5,21
4,4,5,22,k,4,2,5,20
4,4,5,23,k,4,1,5,36
4,4,5,24,g,4,4,15,28
4,4,5,25,g,4,4,14,37
4,4,5,26,g,4,4,9,29
4,4,5,27,g,4,4,12,36
4,4,5,28,k,4,1,5,28
4,4,5,29,k,4,3,5,39
4,4,5,30,k,4,3,5,38
4,4,5,31,k,4,5,5,39
4,4,5,32,g,4,4,8,39
4,4,5,33,g,4,4,10,39
4,4,5,34,g,4,4,11,38
4,4,5,35,g,4,4,13,30
4,4,5,36,k,4,1,5,23
4,4,5,37,k,4,3,5,31
4,4,5,38,k,4,5,5,38
4,4,5,39,k,4,5,5,31
4,4,6,0,g,4,4,1,8
4,4,6,1,b,3,4,6,1
4,4,6,2,b,3,4,6,2
4,4,6,3,b,13,4,8,6
4,4,6,7,k,4,0,6,20
4,4,6,8,g,4,4,0,0
4,4,6,9,g,4,4,2,0
4,4,6,10,b,13,4,8,5
4,4,6,14,k,4,0,6,22
4,4,6,15,k,4,0,6,21
4,4,6,16,g,4,4,5,19
4,4,6,17,g,4,4,4,8
4,4,6,18,g,4,4,3,8
4,4,6,19,g,4,4,7,16
4,4,6,20,k,4,2,6,22
4,4,6,21,k,4,2,6,21
4,4,6,22,k,4,2,6,20
4,4,6,23,k,4,1,6,36
4,4,6,24,g,4,4,11,37
4,4,6,25,g,4,4,10,30
4,4,6,26,g,4,4,15,36
4,4,6,27,g,4,4,13,38
4,4,6,28,k,4,1,6,28
4,4,6,29,k,4,3,6,39
4,4,6,30,k,4,3,6,38
4,4,6,31,k,4,5,6,39
4,4,6,32,g,4,4,12,39
4,4,6,33,g,4,4,8,38
4,4,6,34,g,4,4,14,29
4,4,6,35,g,4,4,9,28
4,4,6,36,k,4,1,6,23
4,4,6,37,k,4,3,6,31
4,4,6,38,k,4,5,6,38
4,4,6,39,k,4,5,6,31
4,4,7,0,g,4,4,0,9
4,4,7,1,b,3,4,7,1
4,4,7,2,b,3,4,7,2
4,4,7,3,b,13,4,9,6
4,4,7,7,k,4,0,7,20
4,4,7,8,g,4,4,3,17
4,4,7,9,g,4,4,5,18
4,4,7,10,b,13,4,9,5
4,4,7,14,k,4,0,7,22
4,4,7,15,k,4,0,7,21
4,4,7,16,g,4,4,6,19
4,4,7,17,g,4,4,2,8
4,4,7,18,g,4,4,4,17
4,4,7,19,g,4,4,1,18
4,4,7,20,k,4,2,7,22
4,4,7,21,k,4,2,7,21
4,4,7,22,k,4,2,7,20
4,4,7,23,k,4,1,7,36
4,4,7,24,g,4,4,8,37
4,4,7,25,g,4,4,15,30
4,4,7,26,g,4,4,12,38
4,4,7,27,g,4,4,13,39
4,4,7,28,k,4,1,7,28
4,4,7,29,k,4,3,7,39
4,4,7,30,k,4,3,7,38
